,rat,sess,sh,clu,nonuniform_norm_spk_times_D,nonuniform_norm_spk_times_p,mwu_normtime_rdsym_p,norm_spktime_asym_mode,norm_spktime_sym_mode,mwu_trough_time_rdsym_p,trough_spike_asym_mode,trough_spike_sym_mode,pha_spike_asym_mode,pha_spike_sym_mode
469,ec016,ec016.582,7,14,0.0816441871001592,8.486847157264599e-48,0.002727117243636916,0.625,0.525,0.23937092956532258,-0.005000000000000053,0.004999999999999942,2.9845130209103035,-2.9845130209103035
470,ec016,ec016.582,7,15,0.07051900770468211,0.000969374293687153,0.11935370563825698,0.42500000000000004,0.7250000000000001,0.3843103833579364,-0.025000000000000043,-0.005000000000000053,2.0420352248333655,2.9845130209103035
471,ec016,ec016.582,7,16,0.11251141552511415,0.0,0.015327864779838548,0.675,0.5750000000000001,0.14196553257867606,-0.005000000000000053,0.034999999999999934,2.9845130209103035,-1.7278759594743862
472,ec016,ec016.582,7,17,0.05528081949841046,0.03712841298297653,0.04591622854798145,0.42500000000000004,0.775,0.49333926507519243,-0.025000000000000043,0.004999999999999942,2.356194490192345,-2.0420352248333655
473,ec016,ec016.582,8,7,0.07146167085926114,0.002151059036619385,0.10137691308091501,0.5750000000000001,0.675,0.40946201273099975,-0.005000000000000053,0.02499999999999994,2.9845130209103035,-2.0420352248333655
474,ec016,ec016.582,8,8,0.2670627092525386,0.0,6.375563507628888e-213,0.32500000000000007,0.275,8.752917807276615e-14,-0.03500000000000004,-0.025000000000000043,1.413716694115407,1.413716694115407
475,ec016,ec016.582,8,9,0.07526789048809213,3.891051782465173e-17,0.024798663526443755,0.675,0.625,0.009929335846176732,0.004999999999999942,0.02499999999999994,-2.670353755551324,-2.356194490192345
476,ec016,ec016.582,8,10,0.15576292728610608,7.266152388663016e-07,0.0004223728698622665,0.5750000000000001,0.525,0.15026115563973058,-0.005000000000000053,0.004999999999999942,2.670353755551324,2.9845130209103035
477,ec016,ec016.582,9,2,0.12623655913978493,0.015267973007010438,0.05680932582112118,0.5750000000000001,0.625,0.3654573166017729,0.004999999999999942,0.02499999999999994,-2.356194490192345,-2.356194490192345
478,f01,f01_maze08_MS.002,0,2,0.1470690980227765,2.1579696030116224e-07,0.2760766599030775,0.5750000000000001,0.675,0.291747700014817,-0.005000000000000053,0.02499999999999994,2.670353755551324,-2.670353755551324
479,f01,f01_maze08_MS.002,0,3,0.07091677212834063,5.129483272069027e-56,0.010730484378053063,0.675,0.625,0.0064542439345384945,0.004999999999999942,0.02499999999999994,-2.670353755551324,-2.356194490192345
480,f01,f01_maze08_MS.002,0,4,0.08057940942639824,2.1099975222293637e-87,0.0582770509999955,0.675,0.5750000000000001,0.4509565512282654,0.004999999999999942,0.02499999999999994,-2.9845130209103035,-2.356194490192345
481,f01,f01_maze08_MS.002,1,2,0.18346918346918345,4.2052374249479385e-08,0.07182442300077434,0.7250000000000001,0.675,0.11917603665336768,0.02499999999999994,0.02499999999999994,-2.0420352248333655,-2.0420352248333655
482,f01,f01_maze08_MS.002,1,3,0.08372093023255817,0.0007405018089190474,0.35884187416390223,0.7250000000000001,0.625,0.37517832554926317,0.014999999999999937,0.02499999999999994,-2.670353755551324,-2.356194490192345
483,f01,f01_maze08_MS.002,2,3,0.06684461608359837,0.5381154605301053,0.39198109227188704,0.475,0.375,0.4450804968529207,0.014999999999999937,0.014999999999999937,-2.9845130209103035,-2.670353755551324
484,f01,f01_maze08_MS.002,2,6,0.08937647873766408,9.124280633554527e-05,0.001113215497776568,0.675,0.5750000000000001,0.1868013531451716,-0.005000000000000053,0.014999999999999937,2.9845130209103035,-2.670353755551324
485,f01,f01_maze08_MS.002,2,7,0.03200371057513918,0.29494713122470406,0.23462147831077207,0.275,0.5750000000000001,0.3418274475806615,-0.05500000000000003,0.014999999999999937,-2.0420352248333655,-2.670353755551324
486,f01,f01_maze08_MS.002,2,9,0.12201111875286563,4.906877944949814e-226,2.2431292526974075e-11,0.525,0.42500000000000004,0.1666777464114796,-0.015000000000000048,-0.005000000000000053,2.356194490192345,2.670353755551324
487,f01,f01_maze08_MS.002,2,10,0.03527481542247746,0.14036395782101474,0.078758863346163,0.675,0.525,0.3694142135070855,0.06499999999999992,0.05499999999999991,0.47123889803846897,0.7853981633974483
488,f01,f01_maze08_MS.002,2,11,0.037173411032360215,0.009429674978380431,0.011441296209582213,0.775,0.5750000000000001,0.005434159188233421,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.670353755551324
489,f01,f01_maze08_MS.002,2,12,0.10097036454235514,0.15206492730338605,0.22536884759976789,0.675,0.375,0.322691880729409,0.004999999999999942,-0.015000000000000048,-2.9845130209103035,-0.7853981633974483
490,f01,f01_maze08_MS.002,3,4,0.10462287104622875,0.16401153668881596,0.10910784567067772,0.875,0.7250000000000001,0.10835685295245612,0.02499999999999994,-0.08500000000000002,-1.413716694115407,-2.356194490192345
491,f01,f01_maze08_MS.002,4,3,0.08540820756403383,1.528048048627811e-26,0.2278262511713841,0.125,0.125,0.004373358391077047,-0.05500000000000003,-0.03500000000000004,0.47123889803846897,1.0995574287564276
492,f01,f01_maze08_MS.002,5,2,0.07293492550394398,0.1756743681698245,0.34765222254013317,0.525,0.675,0.3444539893066255,-0.015000000000000048,0.0849999999999999,2.670353755551324,1.413716694115407
493,f01,f01_maze08_MS.002,5,3,0.10961184917964545,3.318123407525242e-05,0.05788445167526021,0.675,0.525,0.3965289427466552,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.9845130209103035
494,f01,f01_maze08_MS.002,5,4,0.08051053368779126,0.00029339385952975583,0.15665120656801146,0.7250000000000001,0.42500000000000004,0.28050088242180726,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.9845130209103035
495,f01,f01_maze08_MS.002,5,5,0.042040285899935026,0.13244512178889223,0.31755760238883746,0.675,0.225,0.40913450212781693,0.004999999999999942,-0.015000000000000048,-2.9845130209103035,1.7278759594743862
496,f01,f01_maze08_MS.002,5,6,0.03968814772941398,0.002704739660378097,0.007712146385172711,0.5750000000000001,0.42500000000000004,0.17778360068827165,-0.005000000000000053,0.004999999999999942,2.356194490192345,-2.670353755551324
497,f01,f01_maze08_MS.002,5,7,0.05019217520577246,0.016026306713279315,0.003212269624182127,0.5750000000000001,0.42500000000000004,0.37835362599128913,-0.015000000000000048,0.02499999999999994,-0.7853981633974483,0.47123889803846897
498,f01,f01_maze08_MS.002,6,2,0.11332588176850467,4.424620885668898e-82,0.4448210323334593,0.275,0.275,0.3887047848780741,-0.04500000000000003,-0.015000000000000048,1.7278759594743862,1.7278759594743862
499,f01,f01_maze08_MS.002,6,3,0.0663591821626518,6.058423370507295e-69,0.01018959242138118,0.625,0.32500000000000007,0.47579376751122177,0.004999999999999942,-0.005000000000000053,-2.9845130209103035,2.670353755551324
500,f01,f01_maze09_MS.002,0,2,0.07347833390843217,5.068605416209942e-105,0.23631620078712084,0.7250000000000001,0.625,0.2574571481508401,0.004999999999999942,0.02499999999999994,-2.670353755551324,-2.356194490192345
501,f01,f01_maze09_MS.002,1,2,0.05097826086956522,0.24173141762278494,0.3528431829431346,0.675,0.32500000000000007,0.015667869019405724,0.004999999999999942,0.06499999999999992,-2.356194490192345,2.670353755551324
502,f01,f01_maze09_MS.002,1,4,0.1822499750888497,6.587816924197298e-06,0.4896969517398164,0.625,0.7250000000000001,0.39893366581426726,0.004999999999999942,0.02499999999999994,2.9845130209103035,-1.7278759594743862
503,f01,f01_maze09_MS.002,1,5,0.14626419347860387,1.7024228118367284e-243,1.0272645451155629e-11,0.7250000000000001,0.625,0.2886747793701311,0.014999999999999937,0.02499999999999994,-2.670353755551324,-2.0420352248333655
504,f01,f01_maze09_MS.002,2,2,0.11839128613322161,0.023788775821298902,0.3686807603089052,0.525,0.375,0.054903427813540746,0.004999999999999942,0.044999999999999915,-2.670353755551324,2.670353755551324
505,f01,f01_maze09_MS.002,2,3,0.039019851116625315,0.40004347414752806,0.4236646725527565,0.875,0.42500000000000004,0.018375989318002797,0.034999999999999934,0.0849999999999999,-0.47123889803846897,-2.0420352248333655
506,f01,f01_maze09_MS.002,2,6,0.13356697509236848,0.0,7.882821834754584e-13,0.475,0.375,0.03252289777165422,-0.015000000000000048,-0.005000000000000053,2.356194490192345,2.670353755551324
507,f01,f01_maze09_MS.002,2,7,0.04834523036988969,0.7572102585187312,0.09952785490155369,0.17500000000000002,0.875,0.15792583369796293,-0.07500000000000001,0.06499999999999992,0.7853981633974483,-0.7853981633974483
508,f01,f01_maze09_MS.002,2,8,0.06803834825385391,4.6668459780478434e-15,1.9731299086752757e-06,0.5750000000000001,0.375,0.017384474716864193,-0.005000000000000053,-0.005000000000000053,2.9845130209103035,2.670353755551324
509,f01,f01_maze09_MS.002,3,3,0.16228386997617766,2.5095381328554822e-09,0.07867982814923374,0.8250000000000001,0.875,0.04431049488786896,0.02499999999999994,0.034999999999999934,-0.7853981633974483,-1.0995574287564276
510,f01,f01_maze09_MS.002,3,5,0.04107080352267478,0.0006654111966535314,0.046321768615606995,0.7250000000000001,0.7250000000000001,0.48938833645137314,0.05499999999999991,0.034999999999999934,-2.670353755551324,-2.0420352248333655
511,f01,f01_maze09_MS.002,3,8,0.16504752638275577,9.946399259774807e-11,0.013078965736982986,0.775,0.7250000000000001,0.2443623763882815,0.014999999999999937,-0.07500000000000001,-2.356194490192345,-1.413716694115407
512,f01,f01_maze09_MS.002,3,12,0.0801650393156485,3.2839887701641146e-05,0.0003322297258075099,0.5750000000000001,0.8250000000000001,0.005875202530620661,-0.005000000000000053,0.05499999999999991,1.413716694115407,-1.0995574287564276
513,f01,f01_maze09_MS.002,4,2,0.10702364808434378,4.210928831834348e-36,0.09357859486802589,0.125,0.125,0.04091452238595839,-0.05500000000000003,-0.03500000000000004,0.7853981633974483,0.7853981633974483
514,f01,f01_maze09_MS.002,5,3,0.0766508809289218,4.70721624123982e-07,5.458011343262676e-06,0.625,0.525,0.005873874430863791,0.004999999999999942,0.004999999999999942,-2.670353755551324,2.9845130209103035
515,f01,f01_maze09_MS.002,5,4,0.07323592302209547,0.1389193891597873,0.04826295960135948,0.7250000000000001,0.42500000000000004,0.38739646637024633,-0.005000000000000053,-0.03500000000000004,2.9845130209103035,2.670353755551324
516,f01,f01_maze09_MS.002,5,5,0.05790205303678356,0.00011009174930420862,0.24231469958866186,0.475,0.525,0.28448176113106083,-0.015000000000000048,0.014999999999999937,2.356194490192345,-2.9845130209103035
517,f01,f01_maze09_MS.002,6,3,0.12909186435848108,7.014769692508926e-136,0.02619054511001243,0.275,0.275,0.06734043258171893,-0.04500000000000003,-0.015000000000000048,1.7278759594743862,1.7278759594743862
518,f01,f01_maze09_MS.002,6,4,0.07990487974634597,7.527271157549776e-144,0.008089115967293144,0.625,0.525,0.007014033124856685,-0.005000000000000053,-0.005000000000000053,2.9845130209103035,2.670353755551324
519,f01,f01_maze11_MS.002,0,3,0.08064536556877588,4.733195745823616e-102,0.4666944758098766,0.7250000000000001,0.625,0.390708700397042,0.004999999999999942,0.02499999999999994,-2.670353755551324,-2.0420352248333655
520,f01,f01_maze11_MS.002,2,2,0.17510548523206748,0.0,0.05802657230776822,0.7250000000000001,0.675,0.49843525790133103,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.356194490192345
521,f01,f01_maze11_MS.002,2,5,0.14217689625435867,8.898011987223953e-07,3.979178886202322e-05,0.775,0.475,0.053181129920115436,0.004999999999999942,0.004999999999999942,-2.356194490192345,2.9845130209103035
522,f01,f01_maze11_MS.002,2,6,0.04953496006127589,0.17129073301524755,0.009044854174373942,0.625,0.32500000000000007,0.006455738559163644,0.004999999999999942,-0.005000000000000053,2.9845130209103035,-1.7278759594743862
523,f01,f01_maze11_MS.002,2,7,0.1158809951016011,0.0,0.04556509147894685,0.32500000000000007,0.32500000000000007,0.20043277790354613,-0.04500000000000003,-0.005000000000000053,1.7278759594743862,2.670353755551324
524,f01,f01_maze11_MS.002,2,8,0.10947898955550156,8.493352687821698e-10,0.3450504615042317,0.675,0.7250000000000001,0.18401698212389972,0.014999999999999937,0.034999999999999934,-2.356194490192345,-2.0420352248333655
525,f01,f01_maze11_MS.002,2,9,0.1386322356471611,0.0,2.0550617600935682e-17,0.475,0.375,0.0030424104246089354,-0.015000000000000048,-0.015000000000000048,2.356194490192345,2.356194490192345
526,f01,f01_maze11_MS.002,2,10,0.29750790638836183,1.612925132165545e-243,0.31487832382798076,0.225,0.17500000000000002,2.257231989065246e-08,-0.04500000000000003,-0.03500000000000004,1.0995574287564276,1.0995574287564276
527,f01,f01_maze11_MS.002,2,11,0.08223600373800022,0.07660194920943919,0.07883245895408636,0.675,0.625,0.3104067945224337,-0.005000000000000053,-0.08500000000000002,-2.9845130209103035,2.9845130209103035
528,f01,f01_maze11_MS.002,2,12,0.0543589743589743,0.4150521982631976,0.47436162524444875,0.7250000000000001,0.5750000000000001,0.26798969514747506,0.004999999999999942,0.044999999999999915,-2.356194490192345,2.0420352248333655
529,f01,f01_maze11_MS.002,2,13,0.11922230374174614,0.0004757459041604406,0.45282885699345166,0.5750000000000001,0.675,0.16431846131621602,-0.015000000000000048,0.014999999999999937,-2.356194490192345,-2.670353755551324
530,f01,f01_maze11_MS.002,2,14,0.0527565286204168,1.0532689318276667e-05,0.03297031958650578,0.7250000000000001,0.675,0.017938190207269646,0.014999999999999937,0.02499999999999994,-2.356194490192345,-2.670353755551324
531,f01,f01_maze11_MS.002,5,2,0.07649823736780259,0.49510081056691013,0.29650742981742273,0.275,0.925,0.4760489456474782,0.09499999999999989,0.0849999999999999,2.356194490192345,2.670353755551324
532,f01,f01_maze11_MS.002,5,3,0.06459330143540673,0.530285514685183,0.2881346222126339,0.17500000000000002,0.5750000000000001,0.35153136744099445,0.06499999999999992,0.014999999999999937,-2.0420352248333655,-2.670353755551324
533,f01,f01_maze11_MS.002,5,4,0.06563249098794122,0.00025285257675555783,0.36025440161075994,0.675,0.5750000000000001,0.4446830264790082,0.004999999999999942,0.004999999999999942,-2.670353755551324,-2.356194490192345
534,f01,f01_maze11_MS.002,5,5,0.1384848851687881,1.2576065599284195e-60,2.495124253763159e-08,0.475,0.42500000000000004,0.012907940114178942,0.09499999999999989,-0.005000000000000053,2.356194490192345,2.670353755551324
535,f01,f01_maze11_MS.002,5,6,0.13731284475965325,0.03079972228490724,0.08973497351725518,0.475,0.475,0.09040614773859118,-0.015000000000000048,0.014999999999999937,2.670353755551324,-1.0995574287564276
536,f01,f01_maze11_MS.002,6,2,0.11648139967125559,5.739205938714043e-49,0.038730569270708,0.17500000000000002,0.17500000000000002,0.024643411770702294,-0.05500000000000003,0.09499999999999989,1.0995574287564276,1.413716694115407
537,f01,f01_maze11_MS.002,6,4,0.08568354849387627,6.486331268784244e-206,5.25564733323886e-05,0.625,0.475,0.10612308993809366,-0.005000000000000053,-0.005000000000000053,2.9845130209103035,2.9845130209103035
538,g01,g01_maze04_MS.002,12,2,0.0834478842935692,4.485171567480961e-09,0.1922195438744705,0.125,0.125,0.17871670992610272,0.06499999999999992,-0.04500000000000003,1.7278759594743862,0.47123889803846897
539,g01,g01_maze04_MS.002,12,3,0.508405172413793,0.0,0.40559013354173223,0.17500000000000002,0.17500000000000002,0.0004425592073207188,0.06499999999999992,0.09499999999999989,1.0995574287564276,1.413716694115407
540,g01,g01_maze04_MS.002,12,4,0.042426706672461956,0.016232604823019248,0.0005051387640848774,0.5750000000000001,0.17500000000000002,0.08044335235490274,0.07499999999999991,-0.015000000000000048,2.9845130209103035,1.7278759594743862
541,g01,g01_maze04_MS.002,12,6,0.09259355576938078,8.814148690534816e-287,0.39915739287694324,0.675,0.675,5.2942794276020134e-05,0.004999999999999942,0.034999999999999934,-2.9845130209103035,-2.0420352248333655
542,g01,g01_maze04_MS.002,12,10,0.48632203560293674,0.0,0.1262439625984213,0.125,0.17500000000000002,0.00032614847610174734,0.06499999999999992,0.0849999999999999,1.0995574287564276,1.413716694115407
543,g01,g01_maze04_MS.002,13,2,0.17942894359645767,0.0,5.903821695891048e-29,0.42500000000000004,0.375,0.0015840006412117216,-0.03500000000000004,-0.005000000000000053,2.356194490192345,2.356194490192345
544,g01,g01_maze04_MS.002,13,3,0.06505950935146951,0.038922653717694766,0.0554061269887219,0.17500000000000002,0.17500000000000002,0.30181765480686046,0.06499999999999992,-0.015000000000000048,0.7853981633974483,1.0995574287564276
545,g01,g01_maze04_MS.002,14,2,0.0726216412490922,0.010470793396227585,0.2217015310885168,0.775,0.775,0.031113161579054513,0.02499999999999994,-0.08500000000000002,-1.0995574287564276,-1.7278759594743862
546,g01,g01_maze04_MS.002,14,3,0.21211944136036925,8.793246696092716e-05,0.006328645254295563,0.875,0.375,0.17207285639316477,0.02499999999999994,-0.06500000000000003,-1.0995574287564276,2.670353755551324
