,rat,sess,sh,clu,burst_type,corr_cycle_fr_volt_amp_r,corr_cycle_fr_volt_amp_p,corr_cycle_fr_period_r,corr_cycle_fr_period_p,corr_cycle_fr_time_rdsym_r,corr_cycle_fr_time_rdsym_p,corr_cycle_fr_time_ptsym_r,corr_cycle_fr_time_ptsym_p,corr_burst_across_fr_volt_amp_r,corr_burst_across_fr_volt_amp_p,corr_burst_within_fr_volt_amp_avgr,corr_burst_within_fr_volt_amp_p,corr_burst_across_fr_period_r,corr_burst_across_fr_period_p,corr_burst_within_fr_period_avgr,corr_burst_within_fr_period_p,corr_burst_across_fr_time_rdsym_r,corr_burst_across_fr_time_rdsym_p,corr_burst_within_fr_time_rdsym_avgr,corr_burst_within_fr_time_rdsym_p,corr_burst_across_fr_time_ptsym_r,corr_burst_across_fr_time_ptsym_p,corr_burst_within_fr_time_ptsym_avgr,corr_burst_within_fr_time_ptsym_p,glm_cycle_fr_coef_volt_amp,glm_cycle_fr_p_volt_amp,glm_cycle_fr_coef_period,glm_cycle_fr_p_period,glm_cycle_fr_coef_time_rdsym,glm_cycle_fr_p_time_rdsym,glm_cycle_fr_coef_time_ptsym,glm_cycle_fr_p_time_ptsym,glm_cycle_fr_r2,glm_burst_fr_coef_volt_amp,glm_burst_fr_p_volt_amp,glm_burst_fr_coef_period,glm_burst_fr_p_period,glm_burst_fr_coef_time_rdsym,glm_burst_fr_p_time_rdsym,glm_burst_fr_coef_time_ptsym,glm_burst_fr_p_time_ptsym,glm_burst_fr_r2,glm_speed_fr_coef_volt_amp,glm_speed_fr_p_volt_amp,glm_speed_fr_coef_period,glm_speed_fr_p_period,glm_speed_fr_coef_time_rdsym,glm_speed_fr_p_time_rdsym,glm_speed_fr_coef_time_ptsym,glm_speed_fr_p_time_ptsym,glm_speed_fr_coef_speed,glm_speed_fr_p_speed,glm_speed_fr_r2
398,ec014,ec014.183,1,11,0,0.0695399125444781,1.4531705786645266e-23,-0.07155794965294109,7.361981991231409e-25,-0.018451630664303702,0.008009984642741491,-0.028164239553713184,5.168197131508362e-05,0.12217513310117588,1.8175924542391326e-08,0.2022660984236581,6.845647769147539e-09,-0.13896312166023878,1.4642308643084142e-10,0.014911091401416034,0.8343909569777348,-0.05781993422988095,0.0079082564715829,0.0495122118959891,0.2417402097157071,-0.0553592768118747,0.010998267045754677,-0.018484583955088382,0.316615548103624,0.18028852873890505,2.600790812070537e-19,-0.18894074026440438,4.210442736344699e-21,-0.0973729988137039,1.3783742518060273e-06,-0.07920225357031299,9.392884617271951e-05,0.01066317351564161,0.10186313177656622,0.003966995113707856,-0.2049762511297761,7.404316929813192e-08,-0.0855468778580405,0.014841835248161907,-0.016960065088626658,0.6550421990411086,0.028765397860786912,0.14245586329862353,0.00013153879381217636,-0.17061650571236026,1.604895240426597e-05,-0.0966098953549944,0.007501612961870725,0.01074915064964916,0.7828580839329866,0.3141218947499773,5.9746493947343864e-18,0.07261633130308676
399,ec014,ec014.183,1,13,0,-0.0007820333498809748,0.910526099488169,0.040951243880304126,3.93284105569769e-09,-0.052304775863041525,5.4305689025624914e-14,0.023555792629145783,0.0007109025564535431,0.053989958079793045,0.013146882346552072,0.030335560709707526,0.04797676704156952,-0.08938333091401746,3.9459306818057576e-05,0.026418826551667916,0.08897449623106049,-0.20648236705435588,9.68002514928504e-22,0.0358874932233493,0.014882683626482767,-0.011024296667876637,0.6128613040342801,-0.03189072000087712,0.0025635864723756725,-0.06958506577232745,0.3171848120255859,-0.07461120027142032,0.28289720739475743,-0.568460512381093,4.2780955257943285e-16,0.02417908990803067,0.730891497782979,0.003374833665607202,0.00026472981987929814,0.9984925257899521,-0.5299428055877671,0.0004467162323736575,-1.1370925289917804,3.036022059347976e-16,0.2729815486778856,0.06957098074733263,0.04045232666986298,0.009423933891393803,0.9498025407026448,-0.5967524684835862,0.00017316476815002263,-1.1239753008943785,9.778482585323409e-15,0.2588246501379248,0.09860925971356821,-0.35087828438867047,0.016390339361470274,0.05807908221630842
400,ec014,ec014.183,1,15,0,-0.015073206206237337,0.030305046535387566,0.016116612719088156,0.020556034436512015,-0.019880472786503716,0.004276335649885234,0.0017414170404365615,0.8024059231701446,0.019798094250716707,0.36347960020988157,0.00933476835754188,0.9596064390196899,-0.08170924931946849,0.00017233306206199903,0.050865062209632786,0.032137364610859406,-0.05852833047160467,0.007176145225082027,-0.01786016831190365,0.13869635528923205,-0.04715725878413105,0.03034454006575046,-0.03413286526585861,0.04428027554486603,-0.03351700180762989,0.03601381485746899,-0.008937313185223282,0.5756191470692229,-0.05463663328390799,0.0006718006914449251,-0.004167671004049622,0.7964043960967019,0.0007710747123874651,-0.0076622650765620255,0.7282938971802115,-0.07372748329107473,0.001916237956996238,-0.040416365216564984,0.06500802651979037,0.022219084677437134,0.34807380381525566,0.007081643329614029,-0.0005737268363407719,0.9798555352537998,-0.06187051428018851,0.010317224143020828,-0.03347407873530189,0.1287505995314657,0.020961670968486293,0.3781877235089891,0.09684743930763572,1.2748457010495369e-05,0.0937224119284722
401,ec014,ec014.183,1,16,0,0.10691110977263125,1.4719972035907168e-53,-0.06983328141483458,9.4687548436343e-24,0.02929815049168187,2.543251631631061e-05,-0.06043350764594618,3.561468161833356e-18,0.19394035969263998,2.548557654532648e-19,0.1144985704344476,2.6910327265569585e-11,-0.21847197159918685,3.3144536044228786e-24,-0.021782367022923615,0.026146783743373234,0.043495642604591836,0.04579821319381724,0.03438181743777651,0.20171519472116484,-0.17690387773836277,2.7476434760233016e-16,-0.04223444403888456,0.0014392903069208411,0.4900712191384992,2.0500147963366884e-42,-0.42124328898297436,7.36370715077907e-32,0.03566896415707154,0.3229439982369616,-0.19159301913971444,1.2893170695531637e-07,0.018416821965526742,0.3789159744718935,1.3889228717179064e-08,-0.41272159363514804,9.599936129892662e-09,0.08123322448311221,0.22055325391704228,-0.16761527738130402,0.019377291930032688,0.04792041112887535,0.42570046838303427,1.976078814237361e-09,-0.4359293827009985,7.1419039140889045e-09,0.11582420430678511,0.09233679843910729,-0.1784605183826297,0.01627840246519762,-0.08778485862432582,0.20520695876079798,0.0754147621041148
402,ec014,ec014.183,1,17,0,0.01275785136056589,0.06675425097207591,-0.01761183227563866,0.011375612147747538,0.02508251496763431,0.00031236859583870725,-0.02621662446725824,0.00016464775894802026,0.05641275789609253,0.009563669604643615,0.02784358744151893,0.07320534630866572,-0.04505835798449818,0.03853882878775371,0.0019010038198107957,0.7874322416486752,0.06592800292070997,0.002452277690930033,-0.01706979273388142,0.04570547768425436,-0.0786754394212177,0.00029856277915363424,-0.01655508748021586,0.059170744607556926,0.08220889264231881,0.036317927966833016,-0.2480197826750064,2.5599138723414595e-10,0.13437546994917934,0.0006627473709371421,-0.14719328066410572,0.00020807931313148085,0.0038244427454600105,-0.021620147609562202,0.7785964411217645,-0.1717729116846448,0.038125329870087335,0.31362682234381206,4.0107618122039136e-05,-0.21356371144433176,0.009686396031584187,0.014313168693897427,0.026135001853621026,0.7430794156986921,-0.16438793933918255,0.05212237787820232,0.26352758973795204,0.0006545979580777978,-0.14010442393690492,0.09324968345242855,0.15374451200538236,0.04833650285033069,0.08860959921565847
403,ec014,ec014.183,1,18,0,0.015879219728533185,0.0224939467315063,0.013117567561657014,0.059426970597153524,0.006516157331189313,0.3490905587444624,0.016096356983980226,0.02071550975295458,0.05028012271507199,0.02093534570579402,0.021745363416618632,0.4412618410004534,-0.06356165425163117,0.0034978615405990886,0.023295379827918506,0.2908510108350343,-0.038373951704913915,0.07808894196933043,0.024536970582744823,0.4583641152736968,-0.045582117045934505,0.03633547881499828,0.031978913464798774,0.22564781352972751,0.031302111667271905,0.006337634599483302,-0.013395130066528682,0.24216191482147975,0.019266224666125903,0.09457714412899629,0.03917033289825903,0.0007240250365725542,0.0009638214761897856,0.02054252750017785,0.21702800056472948,-0.018332995700989167,0.3064666539228792,0.0006978521858994359,0.9663162628286326,0.014670596090869271,0.411545121792229,0.0013565919779038316,0.024340438275316883,0.14796585366142076,-0.011570701180459782,0.5170814785162114,1.836577967036783e-05,0.9991019063663388,0.008003172451285387,0.6495394687787963,0.0024216378848982826,0.8828281912548867,0.12207626921910764
404,ec014,ec014.183,1,19,0,0.039536312806128515,1.3202252579735919e-08,-0.0838296447117123,1.573668787744944e-33,-0.048925884374882156,1.997478277562638e-12,-0.05279535492355013,3.15568559963003e-14,0.15634100281260307,5.2001671058342e-13,0.04328882588886856,0.4482946640880512,-0.24289598384790353,1.0686338008324313e-29,-0.006289471352385914,0.659940381387391,-0.13399592770228536,6.498492007596626e-10,-0.022308818842803686,0.15423963507077637,-0.15213816562800384,2.1630166409438056e-12,-0.0015217367986978807,0.2823001025880404,0.058258409293207365,0.007813898782706644,-0.2299172261578403,7.711277887158953e-26,-0.174364210650068,2.350079695780003e-15,-0.16252280522315612,2.0857374942015485e-13,0.011408331330359345,0.08604183806523703,0.006357702873646572,-0.21239330688922492,4.0346698829559557e-10,-0.12782381426542921,4.463100804523396e-05,-0.07525892854197476,0.026204170445495976,0.049241039720174684,0.1189378243991843,0.00039106423565033523,-0.20121112880176276,1.5952234162753647e-08,-0.13082545706493548,5.7751348075037905e-05,-0.05679051996416273,0.10579670404389085,0.17436229373482298,1.0208629885807876e-07,0.07476249545056213
405,ec014,ec014.183,1,20,0,0.00876239251800932,0.20797843511013983,0.024115965201531298,0.0005285219996038915,0.005842264571822383,0.4011795945330955,0.00253222652634781,0.7159543035193605,0.04782633139424955,0.028068763648898303,0.04550868234268374,0.22089166264174964,-0.038195395309255295,0.07948542544270555,0.085600420261029,0.014178754137571997,0.000989133363500585,0.9637901605635699,0.014422314697991065,0.9434148433745916,-0.07371056511268008,0.0007048771381374216,0.029114362279022327,0.525231695864341,0.021761833772190375,0.06856734434551018,0.018701907749982177,0.1170897021976221,0.023400098073954368,0.051350023370179326,0.01637345652745763,0.17509621689720523,0.0005053301720746584,0.038428364422488454,0.06683439111688204,0.011455895845370444,0.6120285855810881,0.05029963164405098,0.01570475094440657,-0.020925238016378894,0.35258155138011094,0.005028631398147132,-0.0007288392000728613,0.9705065191240007,-0.000725271857566559,0.9723524815755976,0.04479303147944054,0.019130115220547826,-0.03402862926065942,0.0991563269619147,-0.015225261032059852,0.42902999237188133,0.24360285038371587
406,ec014,ec014.183,1,3,1,0.03605775345821762,0.002998351004037896,0.002886301005798785,0.8122734652753274,0.04095166782968282,0.0007488441057781404,-0.051825933955480484,1.9788538114529757e-05,0.06859787830960344,0.007764700565546987,0.027313529173039267,0.3408721490205353,-0.04124354258050119,0.10973915284902931,0.02484038490287541,0.432879640423399,0.09623079702484123,0.000184910311971287,0.0030197838505899286,0.9484963967234727,-0.09010916748093802,0.0004653592647120049,-0.025632592561595,0.2970054767543333,0.11100440707496055,0.013613550030440355,-0.060843714947116725,0.17481406089741713,0.14327776978776843,0.001501714378731651,-0.16136439712296816,0.00036276996283480953,0.005648722299986697,0.027809415086364694,0.6817284412806383,-0.08628879760600286,0.2060451364977196,0.2580653832892273,8.41933086953725e-05,-0.24017598422982683,0.00048033679091151043,0.024678640487331704,0.05602377629997363,0.4358948136928612,-0.05495159029263824,0.4489230050276186,0.2823686287520033,3.491693187129196e-05,-0.21493325830902438,0.002646273206468707,0.15853314573544414,0.024569366942874073,0.0478408719069886
407,ec014,ec014.183,1,6,1,0.07363048813561823,1.3050269907703916e-09,-0.0010178258046845661,0.9332553365367231,0.06979232454091695,8.938239959225446e-09,-0.07714482899280814,2.0548220833690964e-10,0.13126719199052345,3.2161622408680405e-07,-0.011923829562353175,0.8527254872211623,-0.02710450576379341,0.29334103733658007,0.024004627215797606,0.625957605967651,0.1961024908609341,1.6414559260246395e-14,-0.04748456504621452,0.31462678089123086,-0.1315557988252337,3.028693944173248e-07,-0.11861929280216826,0.012611168070636739,0.2704541955979516,6.0820659365137855e-06,-0.0673184148069271,0.2586003172171023,0.20095661026161096,0.000807348325869896,-0.3208659635987227,9.530619370891957e-08,0.011058469791143666,0.3445753967779947,0.003028942452154333,-0.03639449191963095,0.7556644800798669,0.3574512829318408,0.0014841768100093816,-0.42492868230847103,0.00031318291225609153,0.030098223782783262,0.3020871407983166,0.010640805365489982,-0.08305897742720582,0.48652413107420256,0.2898642247308173,0.009791846172879115,-0.4610811019025954,8.82814306502206e-05,-0.34732997191950354,0.0027486113704141835,0.12799599561558928
408,ec014,ec014.183,1,7,1,-0.051515240601932535,2.218851083552081e-05,0.10679172110241823,1.2254077191227555e-18,-0.07924589121358026,6.539058456633027e-11,0.07590700982736132,3.9780788365637737e-10,-0.06311051615301462,0.014335802301609886,-0.05037838656896344,0.07057541811185325,0.15995664983046246,4.362393991708327e-10,0.007713821906645276,0.8632571792023545,-0.17846866188957858,3.083198665629097e-12,0.04911434768754876,0.07677033770195209,0.160795441350518,3.527212487313213e-10,-0.0603466260782991,0.024711707160945773,-0.23002095097020522,0.00010790774790466921,0.34771421712757034,4.283617481696496e-09,-0.32810463536718865,3.6845538528967056e-08,0.23471114400631232,8.563879268106625e-05,0.01689181054418365,-0.06562245955561226,0.4810640360741961,0.42766126419631145,5.0426423923275996e-06,-0.7080425658574847,4.001334946428913e-15,0.41628396944240176,1.0525905387289448e-05,0.07918286269924346,-0.08582170094857701,0.38669952366217797,0.3708648166313709,0.00021033730034037112,-0.724147869099437,1.3843652439252371e-14,0.426565043654061,1.512827989220675e-05,-0.2595431068715769,0.007601941119571948,0.09399559209213382
409,ec014,ec014.183,1,8,1,-0.062345164967752,2.822254617204902e-07,-0.03285341896325813,0.006850836439602199,0.03750583540953369,0.0020206479407772447,0.045627899069631925,0.00017240338366579608,-0.10541494474295723,4.1759072759292e-05,-0.05635909973362503,0.20062362120913557,-0.09808022703283979,0.00013841321662736488,-0.054339234483496,0.22240958369884634,-0.00010234408376150416,0.996834743435361,0.18464063649823242,0.00010419320785436727,0.08218465067961601,0.001417574290032886,0.10859481364304067,0.023265719640218726,-0.36035580315488336,5.67842625426479e-06,-0.4360042845349532,3.6082480399618854e-08,0.4240405491348635,1.0220593995818185e-07,0.29726288926464883,0.00019788823079572572,0.012297515665289138,-0.3785410656581971,0.00014329199487247407,-0.6645228781386618,3.28513240915723e-11,0.24057960427488254,0.012528534922439166,0.35060030147049664,0.0005172686432943578,0.03880432994033056,-0.3498700892889792,0.0009865188779414043,-0.6226122660771334,6.2997820840381085e-09,0.2889936558481937,0.004132404409184743,0.40028640328059323,0.00015039782612878715,0.21385171789327556,0.040055467199764605,0.050214062985521446
410,ec014,ec014.183,1,9,1,0.06886022053280537,1.4051262135726055e-08,-0.0021124482815942807,0.8620078080049471,0.035260923035082416,0.003704588083736603,-0.007893483636916509,0.5160087771589155,0.1567355986335842,9.764096605366939e-10,0.043989356378708565,0.34492651895588544,-0.042916792964939436,0.09605016439713991,0.057155785095813164,0.16386645866655547,0.10981467068468506,1.958545337181251e-05,-0.011034077533190996,0.7554119197961013,-0.04124857728132582,0.10969576672716899,0.009018419052362074,0.8088434042327287,0.1562708372422587,5.365713061116328e-06,-0.007392560352054959,0.829019014911772,0.04746752592931139,0.1683298461317967,0.019151319684932937,0.5793313445559762,0.0034731862674610703,0.2071906365963857,4.887615920532599e-05,-0.01747910119929639,0.7335249627054057,0.1154841985311286,0.019351134429667113,0.059602119218293906,0.2494927564838112,0.016681445469132195,0.11535057266923184,0.013837714737892639,-0.04307800486228952,0.362405991259535,0.11661022769864705,0.008728439525652618,0.05397919873860061,0.24670908639516786,-0.02399857343584523,0.6015552889403933,0.27970694970457644
411,ec014,ec014.183,1,10,1,0.043361555984669585,0.00035752692078883737,-0.0834198364699373,6.1545582439388605e-12,-0.052697820658460424,1.430333625768497e-05,-0.04660158118702464,0.00012474713136077418,0.06703824742848355,0.009282523321801394,0.14707239113819873,0.001849629526846312,-0.12005000681777106,3.0077604884236855e-06,0.12427585646726189,0.0049279933631848115,-0.060980380975184885,0.017984874559960378,-0.025897122312491572,0.582874365974013,-0.06366701259323249,0.013497209764768352,-0.04414733593568186,0.2866461385579099,0.17336268218314677,0.049106641073190106,-0.6942233427379094,2.6630395659896695e-15,-0.4847918994959758,4.1440477047296185e-08,-0.3583975853387723,5.251639396574814e-05,0.016262363013757497,-0.074914995309284,0.6474090675858737,-0.9725563335052012,3.628370646016541e-09,-0.5731586277775789,0.00029981287557014974,-0.28144777815605626,0.09029843381734154,0.03985506703366093,0.2621995212294117,0.11639186333378497,-0.48991275334276463,0.0036521959799789795,-0.5139624585571821,0.0011800100603670575,-0.05864371541131914,0.7239691916800348,1.9691416644968218,2.6803430439011713e-33,0.1334806959788789
412,ec014,ec014.183,1,11,1,0.061743690656450904,3.670237814769431e-07,-0.10726268501875956,8.639213820507736e-19,-0.03596210158338411,0.0030761034284190083,-0.028632558300434385,0.018450190414194493,0.0918973596617209,0.0003574039724307133,0.11434939521685536,0.09084340740711255,-0.16341886799425695,1.8014920735144547e-10,0.018226278420139998,0.7937150473729154,-0.07242510758750953,0.004938147956596462,0.11158156049186552,0.08527805870657784,-0.015282720092676687,0.5535661240009045,-0.06383308959396829,0.34017776448493686,0.17789429320731912,0.00017046561162511835,-0.3704891937101507,3.991751187253429e-15,-0.22161046223691488,3.043742516110542e-06,-0.12945143782624502,0.006536200405920738,0.015705471189390918,0.09971398871451166,0.21958166984643523,-0.5048399068404061,6.558321857158445e-10,-0.28812365585674604,0.0002472118925616393,-0.019704707950325535,0.810992622136578,0.040750785798439604,0.23548309255999939,0.004706748261881983,-0.27884895132017595,0.0009124769063154295,-0.27431327975450925,0.0005203316612016447,0.06735894023767398,0.4161758220210353,0.891517505421596,1.0218419341943943e-27,0.12371632330494198
413,ec014,ec014.183,1,13,1,-0.07749157361356825,1.7045190315054926e-10,0.08455958960325559,3.162500705392888e-12,-0.044768370587633846,0.0002282310157723132,0.059458490494407434,9.743057619609711e-07,-0.13329126725009832,2.1049508993933205e-07,0.010471680730813683,0.6582297031257272,0.10284872954938454,6.4086329830688e-05,-0.00014999666357207246,0.9893986661447648,-0.10472707530475912,4.688437073113204e-05,0.012247334361701395,0.6133735077018385,0.16926067624646965,3.878773343042331e-11,-0.028831665897798342,0.20113508225048882,-0.7535874244849171,3.2807537790008465e-08,0.42766310909971117,0.001653157352076555,-0.4742232330288649,0.0005281646970748785,0.4965834073256829,0.00029453944031746545,0.011810984139293823,-0.7076911546797138,0.0024827057280412696,0.40898306171201615,0.08230513858034495,-0.9264429990937121,4.2726450444141436e-05,0.5972529589687827,0.011836425258085237,0.03333454682279258,-0.775212370771552,0.0018620357029275516,0.23940298011315292,0.3410756541238993,-0.9190143729471758,0.00010129512057743359,0.6141781971642228,0.01317380774615038,-0.6024141295569256,0.013687304446579344,0.047771611052835006
414,ec014,ec014.183,1,15,1,-0.04702885744320097,0.00010802572058365647,0.006652298015995332,0.58411946887401,-0.019756758548562105,0.10399114745326928,0.017520707503677204,0.14936786758638537,-0.08272301902371056,0.001318033808316458,-0.011348428289162975,0.7625417568605651,-0.014910426551193432,0.5632698488121911,-0.023751258914308907,0.5225208278940818,-0.05591358785954081,0.03008080326026629,8.390627385383871e-05,0.970501826571175,0.02258702441461967,0.38123006251185043,0.030823242402212698,0.4924832650414883,-0.08800467382749685,0.0011344629724887355,-0.03377399509950984,0.21009278258639008,-0.04253144053878231,0.11689338249511722,0.025297214948195926,0.3522799039796355,0.0024115459737812373,-0.12169049442303927,0.000819595058013147,-0.06271270173282992,0.0866073597414678,-0.04187224257855638,0.23420195628154838,-0.0014742673442384741,0.9681243555431039,0.010499140363862458,-0.11254683535644364,0.003465331778648015,-0.021554828813811284,0.5791062289006197,-0.023032891110007416,0.5283791997415282,0.015073582440630506,0.6937896838592141,0.15699510931158847,3.214797989074357e-05,0.0370718808228947
415,ec014,ec014.183,1,16,1,0.1218051762834765,8.301678460431454e-24,-0.11347463531400254,7.440613859792593e-21,0.02611086786279517,0.03164644030236835,-0.0550473766153336,5.81785520637613e-06,0.1619707585355362,2.613918524194091e-10,0.07735167874158998,0.013808175458273111,-0.16303601801710285,1.9884426291615785e-10,-0.09644458578938304,0.0033219292127446456,0.07255770044561484,0.004859525046970832,0.03621414294150988,0.33209667288451106,-0.09045889204075284,0.0004421085515000505,-0.04794973263511534,0.14241232029337697,0.6228509304802549,6.222713614813824e-16,-0.7229397061161006,4.711348083277115e-21,-0.03738522253238372,0.628592978185188,-0.23040766107561741,0.0029453285255121074,0.026542707928578935,0.4983845566504649,3.313541349956095e-05,-0.6478277174861257,8.251459273621327e-08,0.04745105385603685,0.6830354156170187,-0.05465481137977632,0.6536377232234788,0.040907471047073374,0.5039515341471534,7.979005703382332e-05,-0.7519836879241486,5.457291153263637e-09,0.06261338971025075,0.605448713086121,-0.070012901990691,0.5815106121376917,-0.3440944006806156,0.006022211950751459,0.05743535111017939
416,ec014,ec014.183,1,17,1,0.0019406513069077497,0.8731309070441833,-0.05036843314663026,3.367123317014106e-05,0.028707619389211573,0.018145417073458184,-0.04572216720889853,0.0001671314275244676,-0.018263942401116052,0.47894045107714667,0.03686535611583013,0.21176367601103074,-0.08058311719217194,0.0017560564237384722,0.03709592349796862,0.21352813195966935,0.06932278581161008,0.007138066683817512,-0.010809970236443487,0.6180005095862724,-0.0644241426951512,0.012425924910850764,-0.03002028149376281,0.2843706860822739,-0.0522543537020319,0.4613256050417933,-0.3247195918255259,4.367190124661157e-06,0.12216453271501743,0.08603909173276938,-0.21667663446365287,0.0023905324000340136,0.00536289385452593,-0.2398635412943549,0.027021724652750538,-0.5154126738388404,2.3404408757665417e-06,0.4324753080189296,3.80061876133104e-05,-0.17923813711060307,0.10335190806382581,0.029396575176700912,-0.13132861404586257,0.24247970467541857,-0.41324607281793724,0.0002683718635885283,0.44205840475201935,3.376996549195027e-05,-0.05206900775637914,0.6411910189803949,0.6063448478923199,3.7454761805499256e-08,0.09583909881218489
417,ec014,ec014.183,1,18,1,0.03483062086714638,0.00414593256743093,-0.008702748606022957,0.4739282192927974,0.02440931602571196,0.04456129814559723,0.004115661785234463,0.7348729358439429,0.05557622980059305,0.031090107558347936,0.047563898051921474,0.41945079569996435,-0.03717832846763303,0.14941289937210583,-0.03561201626730771,0.5353176800746743,-0.004475956911402531,0.8622597323168681,0.12905371409035846,0.03467860179404668,-0.007874335338080258,0.7601906243825653,0.09964481676515996,0.14259599840054177,0.06213218372375956,0.0012832875308445607,-0.026304420342343312,0.17142133951501815,0.031974123159937126,0.09862732033905064,0.022031429189404504,0.25636475150475757,0.0024647591966634463,0.07039941837567654,0.00614910791444698,-0.019967921323595372,0.4399893237309781,-0.0087680931967514,0.7244153833309718,0.006963304341830958,0.7893655796056787,0.006174847448412013,0.0662697386402095,0.014448557405018225,-0.006460824349124421,0.8132244790320786,0.001033566844946513,0.9679301315357951,0.01109693509972078,0.6804192469251525,0.047928147447661384,0.0712759469162767,0.040647789001018286
418,ec014,ec014.183,1,19,1,-0.012204690049626255,0.31524535781335966,-0.10412561851400837,8.611496363982742e-18,-0.07711637338815537,2.0865077176234075e-10,-0.04897139177757429,5.5319617130973314e-05,0.02479631258114331,0.3363989106814582,-0.06868217924128311,0.29598326004807074,-0.22202640067415252,2.9022863915148384e-18,-0.019412190502149658,0.8033675131098833,-0.128136135295152,6.119820335099413e-07,-0.10332767903114154,0.06914562313400278,-0.12643824024765807,8.620375849241398e-07,0.07341137941044171,0.19857985880029105,-0.09859076675059203,0.029314333050062015,-0.3504631330309472,7.697302692529512e-15,-0.2979956249708138,5.1838677386298106e-11,-0.2070559121392047,5.362192928238505e-06,0.017448006874414945,-0.1448274620463704,0.06278342269742139,-0.5224254875027432,2.5594020314013357e-11,-0.36417147237468284,1.3362878783903097e-06,-0.1909948982543011,0.015564750847817652,0.05694425979257811,-0.1217552012142598,0.14310390317354593,-0.4967549029669646,3.22918479048607e-09,-0.3676822869983305,3.1542267399928432e-06,-0.17190709403746834,0.03759793991209592,0.19254762166673725,0.01821371642010169,0.06558293575718499
419,ec014,ec014.183,1,20,1,-0.0071942689127897945,0.5538679751938649,0.003302872541331561,0.7857979805544839,0.013297407856002707,0.27386743643623085,0.015709324632438886,0.19611799470597852,-0.025337155175979665,0.3259624530897153,0.052679608044651015,0.5450885281516817,0.00044590289812881934,0.9862099447147574,-0.02054690696874491,0.9199226053015942,-0.010073244887408957,0.6961890413720337,-0.02173039956672478,0.7739720006501322,-0.009509800722797123,0.712404915431788,0.11696481878342269,0.22226445232297254,-0.004893597854093332,0.8159977440320308,-0.008941492321145775,0.6696720525425233,0.06476897629840253,0.002141457043839604,0.024783024039764977,0.2413575047801797,0.001506146666672925,-0.022502151454675993,0.46162824323489104,-0.04070240011467215,0.18575531052507677,0.06185437038124281,0.03654331017241803,0.01668445536223991,0.5905257167607905,0.0038240569301026817,-0.020570463126568,0.44362112181021907,-0.023204320237629188,0.39186256166232847,0.060937077942069665,0.016765044832185924,0.004148816994438644,0.8765161312517639,0.00222527484094384,0.9326564737145318,0.3325595190515641
420,ec014,ec014.183,1,2,2,0.03823650560754979,3.949616880498649e-09,-0.009247309273126203,0.15471300709019445,0.01755544877660985,0.006896935087340927,-0.015197542467413927,0.01934300865408871,0.018861722285504978,0.42154444037488714,0.20047883160319885,0.001290968462873453,0.002478363667126071,0.9158997407117245,-0.018819829001093212,0.4333513582388149,0.06427805417779484,0.00611335216852664,0.06517076587003957,0.2168451439151775,-0.00483126025870454,0.8369042948397999,-0.016366069783249927,0.5560566018846781,0.057679439794358724,2.5126158893508613e-07,-0.01960949722186296,0.07896688642259643,0.03505596851456816,0.0018153210761191684,-0.010709041665868899,0.3424374779502214,0.001743070382428602,0.04408278921225196,0.03312274442609809,0.06355604750772707,0.006167059921457832,0.028081070561606403,0.17655641092198704,-0.026795465061128433,0.247865304021475,0.008509152563263456,0.05145070585213242,0.0167030151193482,0.06019941935253392,0.011517394710138662,0.029645242672415924,0.1637075980353594,-0.032940864022980416,0.16565937809305498,-0.005482419960298741,0.795152191612366,0.04380661479657566
421,ec014,ec014.183,1,3,2,0.017091544200052256,0.00852907916823061,0.01703413354006876,0.008753400037760307,0.02335465815102544,0.00032502687520048854,-0.04288464532795632,4.0437056163489913e-11,0.09127319326121995,9.732427453921686e-05,0.05839131689426801,0.00026968319466916463,-0.05194875546192946,0.026762550070852327,0.02083621799858958,0.3837927376821101,0.017813307179483127,0.44781557427643404,-0.02181541236685281,0.0061140875843791916,-0.14263238104196732,1.004871082201909e-09,-0.0055698307705171965,0.16033473932766729,0.06304000955385,0.007714128970618743,-0.055445098055089466,0.018870249728716704,0.07562952010406593,0.0014683253382616066,-0.14914481618135028,4.095114784184012e-10,0.002998098101222091,-0.07049569070357416,0.09942027497576933,0.05471825696478176,0.25417508531958233,0.08758998722212058,0.0414992458814403,-0.2949224805507043,7.722931260592006e-10,0.023521694805991533,-0.05757132937333976,0.1948404268307654,0.07641901463824455,0.12049196812935875,0.09407263749248385,0.03239416157481471,-0.3021371703789407,7.480840674285618e-10,0.1545949978074431,0.0003938153305228758,0.060318321564389654
