,rat,sess,sh,clu,fr1,fr2,type,fr_recording,N_spikes_recording,fr_burst0,fr_notburst0,N_spikes_burst0,mwu_fr_burst0_notburst_p,fr_burst1,fr_notburst1,N_spikes_burst1,mwu_fr_burst1_notburst_p,fr_burst2,fr_notburst2,N_spikes_burst2,mwu_fr_burst2_notburst_p,fr_burst3,fr_notburst3,N_spikes_burst3,mwu_fr_burst3_notburst_p,sfc_magnitude_recording,sfc_phase_recording,sfc_magnitude_cycles,sfc_phase_cycles,sfc_magnitude_cycles_hilbert,sfc_phase_cycles_hilbert,norm_fr_diff_burst0,norm_fr_diff_burst1,norm_fr_diff_burst2,norm_fr_diff_burst3,sfc_phase_cycles_2pi
706,g01,g01_maze05_MS.001,10,2,0.265964932317438,0.258975061660729,p,0.058368814497540014,121,0.06763418622547133,0.041760020518988146,90,0.3192822163168125,0.03675954032603262,0.061262765628787894,9,0.10848518664340762,0.06577746594386516,0.025939206799807425,111,0.10973288890781907,0.01745151967833359,0.05953198335962001,1,0.15926255506252857,,,,,,,0.236522266365752,-0.24997601376618364,0.434362237010022,-0.5466166388991205,
707,g01,g01_maze05_MS.001,12,2,0.0425417769422644,0.0419292956974514,p,0.044373926343912594,92,0.05395511613323446,0.0070793052086696,89,0.00799817078276622,0.08823181674604588,0.03209998602415993,40,0.008037799205522564,0.048450646320734134,0.01269203042025851,89,0.10421219136323412,0.20734269600796196,0.034737490825215656,24,1.5362053401822932e-06,,,,,,,0.7680225337432927,0.4664754406537007,0.5848389015082411,0.7130083937918144,
708,g01,g01_maze05_MS.001,12,3,1.12669657861815,1.0838585913949002,p,1.746499861862038,3621,2.018770075546862,0.6866926052409512,3330,1.4019292692733004e-32,2.646954502381377,1.4945012723940614,1200,8.041500588450263e-26,1.8961078779226628,0.5838333993318916,3483,8.042246566006681e-23,2.1770983080836004,1.721038332208111,252,0.017778965079668866,0.08185357279217499,-0.7413505434030206,0.09975088027146459,-0.5467218096058979,0.12444517626476417,-0.5082740538820029,0.49236586398523835,0.278272494663982,0.5291554645372646,0.11699435344610207,5.736463497573689
709,g01,g01_maze05_MS.001,13,2,0.23151684890208105,0.229103864072349,p,0.12540457445018777,260,0.12398639609165849,0.13098905788858978,205,0.284672274935425,0.10866135648008036,0.13068306388092665,54,0.4398982763789675,0.11989691481258805,0.1677993120228207,220,0.09775323016615028,0.20841293549619647,0.1205229306110676,24,0.00079375788868312,0.1663375479218389,2.880547270602837,0.14718704455462123,2.9709871722504477,0.1293034554766135,2.6971452096667194,-0.02746406247196546,-0.09200844276056486,-0.16650339052808522,0.267194957865946,2.9709871722504477
710,g01,g01_maze05_MS.001,13,3,0.0650800912871693,0.0674157303370786,p,0.005305578149815636,11,0.006652928570771918,0.0,11,0.10709592597286749,0.01006123671111855,0.0038063028314833007,5,0.4142826044945659,0.005994845740629403,0.0,11,0.1880148824214909,0.00868387231234152,0.005106903839452017,1,0.17302776433654843,,,,,,,1.0,0.45104856996583614,1.0,0.2593739781951508,
711,g01,g01_maze05_MS.001,13,4,0.299449318304346,0.294053165250754,p,0.2392333420280505,496,0.24978722724807295,0.19767439645005364,413,0.3423383014394917,0.2555554124624112,0.234087624136223,127,0.11539010910539516,0.25232850708285576,0.13843443241882708,463,0.08642104120416538,0.29525165861961167,0.23593895738268317,34,0.051622128223056396,0.060280571992626306,2.598071435267458,0.06527786785219207,2.6099091029594796,0.05744096757844585,2.6920546572178967,0.116463240729615,0.043843752941565034,0.2914659072052,0.11165991915164455,2.6099091029594796
712,g01,g01_maze05_MS.001,13,5,26.8964518107585,26.892025212387,i,32.07656084321264,66504,33.247708126588535,27.464833010385764,54972,5.078774402297976e-46,32.85999909851319,31.829573044473857,16330,0.0012803402097027686,32.821780429945974,26.34029700478228,60225,4.44443446120724e-36,32.64267602209177,32.04326814064168,3759,0.22274143304054383,0.3315686996420374,2.5709764050288895,0.34741174830798766,2.542388024309207,0.3516366138265511,2.4862229760302315,0.09525009179167705,0.01592878140794819,0.10955469628858996,0.009266431667784465,2.542388024309207
713,g01,g01_maze05_MS.001,13,6,1.94310920285765,1.94327212935051,p,2.072551755432526,4297,2.189418311472213,1.612356221646823,3620,0.0005639932058674776,2.0826759992015402,2.069359972716421,1035,0.2514729276317945,2.130895167805542,1.6234583438207904,3910,0.051588656116653614,1.8583486748410851,2.0851488376482585,214,0.0618742758300351,0.1956264995956432,-1.4189155037396846,0.19955570321681326,-1.4350854182256518,0.20768601125391611,-1.3625128972161042,0.15178756257067127,0.003207107687693752,0.13515957472127801,-0.05751243967794598,4.848099888953934
714,g01,g01_maze05_MS.001,14,2,0.44876649899983706,0.418196766237325,p,0.6559626425416469,1360,0.7416401971454873,0.3491274465437267,1202,0.0005701514429179201,0.8883571144100966,0.5885793213294676,414,0.0017102160223997135,0.7079674211091991,0.30154996682950364,1280,0.001519244019982282,0.744337310766553,0.6512580965300644,78,0.38333146215199737,0.06521463918353516,-1.6018297667670598,0.07947512772295882,-1.7600146436869213,0.1125158244468645,-1.51538699516644,0.35985001285351387,0.20297271150367258,0.4025858882030201,0.06669498462795219,4.523170663492665
715,g01,g01_maze05_MS.001,14,3,0.31221231742819,0.294053165250754,p,0.4514566422198394,936,0.48558305753202874,0.32924044009503334,787,0.013290011627821773,0.5772175453534202,0.4149919739183455,269,0.04978988674597144,0.47787800924870943,0.2713949701465533,864,0.01995745288313267,0.563024376092649,0.44551743420972423,59,0.4349118049616469,0.2511388558582735,-1.5080533511396481,0.3104450235771655,-1.3991370997559869,0.33328791539483554,-1.243384365757614,0.1918729858580393,0.16349930965602957,0.2755778531728294,0.11651172086529038,4.884048207423599
716,g01,g01_maze05_MS.001,14,4,0.497624461829361,0.301178405042477,p,0.009646509449141867,20,0.008021067024036052,0.015467671682317004,13,0.34299383596816563,0.008583160525701416,0.009954829959060761,4,0.49812318853066817,0.007743393668381866,0.022616247512212775,14,0.20282076956340905,0.009542786035468627,0.009652031071818426,1,0.46292537080778645,,,,,,,-0.31702871539317057,-0.07399234747082364,-0.4898889863473545,-0.005691381988126661,
717,g01,g01_maze05_MS.001,14,5,0.313980611278797,0.311592217045766,p,0.39984781666693037,829,0.4380736605435075,0.26295041859938906,710,0.00031025446193812945,0.5235727920677864,0.3639734703781591,244,0.00016057235712408396,0.4231211540222948,0.24123997346360293,765,0.0008896937514101605,0.4485109436670255,0.39725727885063206,47,0.10329443555680456,0.3300206896893353,-2.5899809092951314,0.32709164061822804,-2.544416015277554,0.3035049400412995,-2.5161338930998043,0.2498105944637907,0.17982084815477148,0.27376854700541253,0.060600130688077944,3.7387692919020323
718,g01,g01_maze05_MS.001,14,6,0.23642611228477695,0.226911482597972,p,0.36415573170510546,755,0.40598939244736326,0.21433773616924992,658,0.0026709598425754275,0.3304516802395045,0.3739283003372199,154,0.1261115131310681,0.38993518115780107,0.18846872926843977,705,0.009315401472975047,0.3626258693478079,0.36423717255230587,38,0.3168535396599207,0.3269990432037047,2.9255245376208032,0.3236380919381887,2.919708504842443,0.2688435559840681,2.7086656728516827,0.3089525629896507,-0.06172324781592758,0.34831447066271637,-0.0022167906629092437,2.919708504842443
719,g01,g01_maze05_MS.001,14,7,0.5746476034194821,0.5587832282817211,p,0.9308881618421901,1930,0.9785701769323985,0.7601255798167215,1586,0.09239130768552428,0.8154002499416344,0.9643741522840112,380,0.006285195423952074,0.9496719234722616,0.8028767866835534,1717,0.042687429822889214,0.41988258556061964,0.9580910842868184,44,0.0001438682067870678,0.023568537865228195,2.9171604721102713,0.030556239559059745,2.1742413491591215,0.0286537911716253,-0.9568749241193327,0.1256370450481273,-0.0837038122113015,0.08376094538088869,-0.3905796681773944,2.1742413491591215
720,g01,g01_maze05_MS.001,14,9,9.35150863756038,9.34502603453001,i,11.319214187623066,23468,12.024813479341434,8.790056850322435,19489,1.8352669882119894e-68,12.318981144512959,11.028707240894441,5741,4.598175306360166e-12,11.787657561468164,8.123002231469755,21312,6.72091700816275e-59,11.775797967768286,11.294400358933636,1234,0.02418055105051449,0.34086463502043507,2.2763272983012794,0.3582304807348925,2.2146775705678303,0.34453824419652124,2.160486973670575,0.15540604278514553,0.055263454022495655,0.18405494183061777,0.02086664371140105,2.2146775705678303
721,g01,g01_maze05_MS.001,14,10,20.158812078822802,20.138668128254302,i,23.585233277679407,48899,25.997512235212238,14.946190179884603,42135,7.90217668947871e-246,28.371637117706033,22.197404278088175,13222,2.5309836129011603e-75,25.09910437696433,13.26819854049816,45379,3.238983821733759e-192,29.48720884959806,23.271046914154226,3090,1.2049818168614872e-23,0.3121969332140666,-2.8779514628461245,0.31089128222683754,-2.865412316262908,0.2918331115713434,-2.8325354426946863,0.26991506394040155,0.12209511331831108,0.3083590697505467,0.11782349218062406,3.4177729909166783
722,g01,g01_maze05_MS.001,14,11,0.42404711936601,0.41682652781584,p,0.5566035952154857,1154,0.5966439855571434,0.41320780065618284,967,0.004622568517325884,0.6029670269305245,0.5431604096412528,281,0.16637519070824797,0.5835200228673477,0.3731680839515108,1055,0.013659905279698637,0.8302223850857706,0.5420377449279085,87,0.0009014625748198972,0.09508180640308404,-1.213575503999736,0.15019107665195916,-0.9816003249688559,0.13438926032031182,-0.9870074295663274,0.1816466410271918,0.05218147247932693,0.21987514783192078,0.21000729661583145,5.301584982210731
723,g01,g01_maze05_MS.001,14,12,2.09753911529859,2.08550287750068,p,3.1322216181363642,6494,3.4786750678088665,1.8914752800090509,5638,5.960691018923529e-18,3.9310875207712486,2.9005885793213295,1832,2.7670391563562497e-11,3.3357433724293593,1.7452204330257524,6031,5.131170728222225e-12,4.284710929925414,3.070869885744336,449,4.345033743263908e-06,0.13516189519321697,-1.9948821817249318,0.12254851399722015,-1.9205038305311812,0.14010134790297538,-1.7724605667367905,0.2955596556891096,0.15084130546469474,0.31303567596682397,0.16502314019787614,4.3626814766484046
724,g01,g01_maze05_MS.001,15,2,0.416076227276967,0.409701288024116,p,0.5787910136135505,1200,0.6509398603550942,0.3270017705738253,1049,2.7994307157454343e-08,0.6303885126698021,0.5625431261923124,313,0.19794310905150836,0.6191094045353057,0.28649281858001424,1128,1.1818361247366911e-07,0.6124448799608035,0.5765583018223562,79,0.39050948533854096,0.1740853114696894,2.86199076330605,0.17673878558377581,2.8904224247242394,0.17227177278821584,2.894614072095045,0.3312448100543272,0.05687282009068389,0.3672877312635924,0.030182070736453254,2.8904224247242394
725,g01,g01_maze05_MS.001,15,3,0.258452432898314,0.215127432173198,p,0.21174104581362388,439,0.2134635957694494,0.20572959075836691,344,0.1943522810268229,0.2295983720267011,0.2061178309047368,114,0.38462632384115975,0.21679806275837388,0.1750789446877865,395,0.47347040484854747,0.2945937397279814,0.20624431670897847,38,0.23534668480119708,0.18815000494353532,-1.273374929911768,0.24439282258431708,-1.1806685060061708,0.22819181291562998,-1.0605760512991065,0.01844973930789135,0.05388952938630814,0.10645972404063313,0.17640317440638303,5.102516801173415
726,g01,g01_maze05_MS.001,15,4,2.73814976557683,2.73280350781036,p,2.3629143130773196,4899,2.5938309020822627,1.559213740484465,4180,1.0520986387630007e-06,3.1680547298070247,2.1100123797540284,1573,5.301158046716795e-10,2.506075834315785,1.3290083528572882,4566,9.325633644052248e-07,3.287045938017477,2.302118607454832,424,0.00015911069032218831,0.14025958522239546,-2.06956132911136,0.1437376869610576,-2.018897670139705,0.14714802628135268,-1.9629150225649388,0.24912257166548726,0.20046019273540225,0.30692089769381037,0.1762208506386735,4.264287637039882
727,g01,g01_maze05_MS.001,4,2,0.24789558333806694,0.249931488078926,p,0.4017568106701979,833,0.4156023042179181,0.3527118944090126,672,0.34249308822510477,0.3676589588461209,0.4146366746138696,209,0.09267175907364245,0.4058383035325302,0.37095779654366257,743,0.39079757223591965,0.4796948012370483,0.39447365612107094,85,0.10679656467100024,0.20828078289658125,-1.9173148342672757,0.19610271087948014,-1.8418722325654173,0.15657183458656423,-1.7122337448549465,0.08185506648360548,-0.0600511031360005,0.04490304081784956,0.09748824085180292,4.441313074614169
728,g01,g01_maze05_MS.001,4,3,0.877956597902996,0.6922444505343929,p,0.23584523459511017,489,0.2634621749952874,0.1380176978122223,426,0.0013635278116252585,0.28849793899886994,0.21595660136139044,164,0.10370620194290653,0.24251979376641106,0.18547889827183128,444,0.1550699398260021,0.5022686742364387,0.21094847920912885,89,6.823492495050913e-05,0.08853696680333506,-1.4262907695157134,0.06986226298283557,-1.5532023181646162,0.05636232449404785,-1.5132137758978113,0.3124552080427944,0.1438015357849163,0.13327352759639527,0.40845932212922204,4.72998298901497
729,g01,g01_maze05_MS.001,4,4,2.2701249189242203,1.44039462866539,p,0.008681419678347613,18,0.009276837147721387,0.00657227132439154,15,0.3628067656268994,0.00527740132315006,0.009967227755141096,3,0.12579060003877202,0.009285667779344567,0.004121753294929584,17,0.2509542828979659,0.005643468249847626,0.008965310366387976,1,0.29762799460497474,,,,,,,0.17064466610778944,-0.3076379495956055,0.38515345015331715,-0.2273867106760445,
730,g01,g01_maze05_MS.001,4,5,2.2118131227660696,2.21978624280625,p,1.4406333655124623,2987,1.3841041024400307,1.6408770739897542,2238,5.708487934498841e-09,1.3334234009825818,1.481130044413967,758,0.0004738263430116056,1.3955812456603158,1.78059742340958,2555,1.4134912933107546e-10,1.4898756179597734,1.4360317722161446,264,0.4827971029579315,0.050205317226506244,-2.5614263882320576,0.06685605788725456,-2.2668414669690993,0.07601603027954489,-2.4693104568897466,-0.08488415516448874,-0.05247960157692953,-0.12121993686898332,0.018402443605842034,4.016343840210487
731,g01,g01_maze05_MS.001,4,6,1.9010058929636,1.89832830912579,p,2.7925233298684824,5790,2.828198418435327,2.6661514005948344,4573,0.24504669290962405,3.018673556841834,2.7070990582963215,1716,0.009777403695994875,2.8080951796241425,2.6750178884093,5141,0.30099912369694193,3.188559561163909,2.7555145096692453,565,0.002899345240214352,0.1104946675550358,-2.4045773770267544,0.10351130822691476,-2.4044486693992506,0.10066537421046677,-2.3681682512786906,0.029493392881397625,0.054416149485530134,0.0242703897518881,0.07285323943380227,3.8787366377803356
732,g01,g01_maze05_MS.001,4,7,1.99920106454136,1.99698547547273,p,3.028850865556834,6280,3.117635737444234,2.7077757856493143,5041,0.2089599089438493,3.23152874354222,2.9502994155217643,1837,0.43346559044355304,3.0937660177769195,2.526634769791835,5664,0.05538332213650727,3.188559561163909,3.01234428310636,565,0.2933013709853095,0.13475630942666192,-1.3283054212147583,0.11728819607808778,-1.3013731079043214,0.13838413254674,-1.3894494114144555,0.07035725290309898,0.04549290610870651,0.10090583739854807,0.02841767627478608,4.981812199275264
733,g01,g01_maze05_MS.001,4,8,0.326158711251952,0.313236503151548,p,0.41526124128096087,861,0.4298267878444242,0.36366567994966514,695,0.282352882142186,0.47320698530912203,0.3933732554029019,269,0.19449415233406858,0.41894748157395784,0.3874448097233809,767,0.2841411268115047,0.36682543624009567,0.4197874736261664,65,0.0907621531007573,0.22790732331051994,-2.5061939233429165,0.2055673866623361,-2.511304452156897,0.2072205139267986,-2.5568237297770366,0.0833796293979791,0.09212502911516295,0.039066186756193874,-0.06732922473275352,3.7718808550226894
734,g01,g01_maze05_MS.001,4,9,0.231548777299476,0.169361468895588,p,0.20980097556006733,435,0.2214071799256171,0.1686882973260495,358,0.25045160377961395,0.1847090463102521,0.2192790106131041,105,0.37690069899907663,0.2141165746766512,0.1772353916819721,392,0.4977256100967216,0.16930404749542877,0.21358533519924297,30,0.23807214746570093,0.38296319504492066,0.4948436443573913,0.40643634099783443,0.43072248547585357,0.37665815698466887,0.4251226155304042,0.13514353709247562,-0.08557174824950468,0.09424044380776735,-0.11565034107807977,0.43072248547585357
735,g01,g01_maze05_MS.001,4,10,1.00036177852659,1.00849547821321,p,0.7880799863566668,1634,0.8615089431183928,0.5279724630594537,1393,0.00019560313870245133,1.015020187819195,0.7023573158122759,577,2.578016483824696e-05,0.8264244323616665,0.4987321486864797,1513,0.004225060860881995,1.0045373484728775,0.767852464321229,178,0.024463666320511113,0.17215550274507063,-2.531351853653874,0.1871261248395718,-2.497693959436289,0.21722409537417517,-2.3813193749021035,0.24004385994370633,0.18205832517648537,0.2472857082413576,0.13353997097203102,3.785491347743297
736,g01,g01_maze05_MS.001,5,2,0.7089978436368309,0.5856399013428341,p,1.022991801017339,2121,1.149269317527505,0.6484563296224033,1782,2.695386118074182e-09,1.2830693500393662,0.9693305219257211,455,0.0004421015538510863,1.105811200643773,0.5174195635308985,1970,4.479486358471932e-09,0.918209681096279,1.0262844225645271,58,0.14253690917153178,0.05566256311387603,-2.291127295223411,0.06437903300735931,-2.0867461903922155,0.0740562559899114,-2.3347379645150586,0.27858143354581627,0.1392909101170949,0.3624818171876142,-0.05557987615636426,4.196439116787371
737,g01,g01_maze05_MS.001,5,3,0.39874165794199,0.388599616333242,p,0.2821547400259988,585,0.2992485765054783,0.2314549141130112,464,0.41200281158450747,0.3468517144062463,0.2688059430550319,123,0.054496241667334355,0.2941345528615924,0.20902379718797887,524,0.07994859729041398,0.12664961118569365,0.287041256335304,8,0.07253241600201132,0.17972554343725336,-2.2147169048953246,0.16328278097781837,-1.9343178653236988,0.16847471995305544,-1.7094921836097412,0.12774301204135552,0.12676813226532974,0.16915302243365016,-0.3877089337522525,4.348867441855887
738,g01,g01_maze05_MS.001,5,4,0.3793142194532771,0.3820224719101121,p,0.4663993736840014,967,0.5075617019608005,0.34431309537472743,787,0.014695215906178049,0.38915070396798357,0.4823379367805659,138,0.09202250116841726,0.47881063662392814,0.3906346373676982,853,0.2386278356070024,0.5540920489374097,0.4636437623994858,35,0.109574263225104,0.1707395439899612,-1.8249349934571093,0.17737220900455478,-1.659295178063804,0.22848694369669406,-1.6278863169059579,0.19163450673347526,-0.10692879798472284,0.10141638800497886,0.08887206830141041,4.623890129115782
739,g01,g01_maze05_MS.001,5,5,1.03391197882381,1.03370786516854,p,0.9077183260323585,1882,0.8996805263472893,0.9334710585714833,1395,0.353981655248398,0.989796355744654,0.8913651618188504,351,0.22293980872301877,0.920573791398877,0.832668569125883,1640,0.3452066302845075,1.2190025076623014,0.8984341576110207,77,0.16774664825445618,0.2447563198152532,-0.3328314479031878,0.2753142614741166,-0.3709915819204136,0.2925640353868221,-0.4727527332139659,-0.01843302676231829,0.05232469036114052,0.05013865980666994,0.1513945400628553,5.912193725259173
740,g01,g01_maze05_MS.001,8,2,0.29794425413007897,0.296519594409427,p,0.2238119732459798,464,0.24185295340433016,0.1764941893219967,363,0.04866618921649032,0.2861582094550912,0.2099359624549581,108,0.3229139624090044,0.23486199531576438,0.15563265712673063,419,0.010892958569097493,0.11728379265931403,0.22885963437425227,11,0.031235052389408758,0.05685153267296395,0.025754344735165594,0.04898354693046171,0.5452578038520911,0.011571094720848111,1.5479230884259203,0.15623093217846992,0.1536447136773732,0.20289480968167983,-0.32233991172716525,0.5452578038520911
741,g01,g01_maze05_MS.001,8,3,0.6090123213847211,0.535763222800767,p,0.9155067353898052,1898,0.9640805057191895,0.7881077166754507,1447,0.0036683018288749735,1.099589415961693,0.8745366076424238,415,0.00020058424695721088,0.9495375180546655,0.7055347123078455,1694,0.000855072905874547,0.9169460153364551,0.9154385374970091,86,0.3200926329273226,0.18541224760557268,2.4686519163157827,0.17283906694796064,2.7087318815269414,0.22790772177864016,2.8839752854766996,0.10043030012109337,0.11400123681485917,0.1474272852088008,0.0008226863935929798,2.7087318815269414
742,g01,g01_maze05_MS.001,8,4,15.5008436040356,15.513839408057,i,21.662973125970254,44911,22.596261473024402,19.213402095003502,33915,1.133289914569501e-25,24.413534647400095,21.050208190427487,9214,4.366950925357057e-19,22.153259615440668,18.634416813307215,39522,3.123382126394087e-17,24.576285643610802,21.52442543601549,2305,5.947280984421356e-07,0.3800278761635869,-1.8794176482441034,0.4124683059053921,-1.8992688725295006,0.4524481147801106,-1.9297396397890347,0.08091094472732836,0.073978213121824,0.08627220548541246,0.06619985106789486,4.383916434650086
743,g01,g01_maze05_MS.001,8,5,1.63689585787334,1.57604823239244,p,0.1794354613092769,372,0.12658970012898824,0.31803903422379604,190,2.439607778039335e-14,0.039744195757651556,0.21052567021466306,15,7.495896308033326e-09,0.14573775365656022,0.387352391070974,260,5.586070033204122e-11,0.07463514078319984,0.18440125065475077,7,0.020805035701154183,0.22425459628680472,1.5587465657831086,0.2500941902341975,1.6596190914277715,0.30716150010430365,1.5092964910033428,-0.43058245970874454,-0.6823892832383732,-0.45323411022333676,-0.4237478342800503,1.6596190914277715
744,g01,g01_maze05_MS.001,8,6,1.27154079826296,1.2696629213483202,p,1.222765845212411,2535,1.2385802765252059,1.181287841402671,1859,0.4954829315504376,1.1499320639213848,1.2389760031400758,434,0.20054271947389407,1.231484018397934,1.1689741801963323,2197,0.3399417674052007,1.1728379265931403,1.2251315968158099,110,0.26933165368568573,0.17979918423876742,-3.090341255274508,0.15174390183372416,-3.0271843513831045,0.17160910026585044,-2.9751120735775767,0.023675850224265143,-0.03727390787717581,0.026040794310939575,-0.0218074790826903,3.2560009557964817
745,g01,g01_maze05_MS.001,9,2,0.391639253409665,0.38695533022746,p,0.21273253933767147,441,0.1999843648587474,0.23508398740693595,264,0.0002039688685519058,0.18556525030896615,0.2158852803924482,40,0.2568800363173379,0.20891481289589356,0.22881476966650374,350,0.0017357698375788102,0.19001292087861973,0.21320353226552338,8,0.4247632282645515,0.14496839243653836,-2.13275590195397,0.16660863088480773,-2.4942405323011827,0.1863230572337096,-2.6789575443773916,-0.08067611069709398,-0.07552619255604644,-0.045461758956566505,-0.05751405034708094,3.7889447748784035
746,g01,g01_maze05_MS.001,9,3,0.414997785799497,0.411619621814196,p,0.5185657138049815,1075,0.5749550489688988,0.41969796621803257,759,0.023987650434596473,0.6402001135659332,0.5044501439594115,138,0.07662340620143915,0.547953709252658,0.39476833887517676,918,0.039196457612124355,0.5937903777456868,0.5170062560711306,25,0.4588845944689645,0.16414350776288994,-2.007001134195503,0.1686849635970399,-1.9783438911959486,0.19889100829032666,-2.143560116009336,0.15609170271472791,0.1185951505396975,0.16249261453224123,0.06912527400332284,4.3048414159836375
747,g01,g01_maze05_MS.001,9,4,33.4744670199404,33.4842422581529,i,38.03233303052312,78842,40.313514882775834,34.03006737480516,53218,2.3195353706845698e-58,43.39443378475173,37.40898901084702,9354,3.1449953119558806e-21,39.255093343138405,32.876407839445456,65765,2.9273758628338314e-41,44.938055787793566,37.888187992534625,1892,4.57381976751874e-07,0.11622359978305502,-2.6016921720186765,0.13416627742608364,-2.633839584400218,0.1627842678864464,-2.6748722379727874,0.08451903065687878,0.0740741489261607,0.08843134274367608,0.08511635290327307,3.649345722779368
748,g01,g01_maze05_MS.001,9,5,3.96066460692472,3.96629213483146,p,3.288430205589357,6817,3.2489884124210895,3.3575837297442606,4289,0.010157038760746357,3.0107961862629757,3.3206494001511735,649,0.0007099714745769099,3.2154974202005104,3.5956606661879156,5387,0.00016923911322838062,2.4701679714220566,3.3053933304814285,104,0.0004708980696626764,0.5470434996904447,-1.5285021650796669,0.6022885634222948,-1.4988883449756774,0.6551889838584767,-1.378938451411834,-0.01643746787083115,-0.04893877861843631,-0.055814773518050045,-0.14461371205325133,4.784296962203909
749,g01,g01_maze11_MS.002,12,2,1.41241607276737,1.38272650296359,p,1.3645732977027578,3005,1.3925655684826375,1.2399958815306449,2504,0.024579647259943986,1.0502287551242122,1.4756851825719428,604,2.0971877147950163e-05,1.4249565560805684,0.7692520109036541,2849,1.189695868881549e-05,0.682191526635486,1.4132352374566006,100,4.681439264244197e-05,0.101385140699699,-0.8928478136258954,0.11004441865269,-0.9622950868701031,0.14326559173675765,-1.284010812667502,0.05795484354267316,-0.1684366284608186,0.29883419244786363,-0.34887581057401623,5.320890220309483
750,g01,g01_maze11_MS.002,12,3,0.215696963523078,0.218738049713193,p,0.12351545323632283,272,0.12957978332925502,0.09652662550837356,233,0.4869511521352469,0.159968618330178,0.1106302927375884,92,0.029588267090566722,0.1265405435901663,0.09369095004595789,253,0.27474305343772654,0.04775340686448402,0.1289181886148018,7,0.09791887745245187,0.24793775340391105,-2.001479415033878,0.25714813372102213,-1.866483116347434,0.22613498189847428,-1.7781887698792609,0.14618408204703998,0.18233009659168123,0.14915938225658096,-0.45941047586132266,4.416702190832153
751,g01,g01_maze11_MS.002,13,2,0.116095233715165,0.11204588910133803,p,0.050859267321394966,112,0.0566540652917707,0.02745638553158308,100,0.09284626109476452,0.05885737240089522,0.04823728887141627,32,0.4440656175019631,0.05450627609487968,0.018121522932787272,108,0.13806089244198944,0.05767478343118822,0.05040111533791234,8,0.45984860019193835,,,,,,,0.34713498113935576,0.09916538698857337,0.5009755720152271,0.06730148142293733,
752,g01,g01_maze11_MS.002,13,3,0.149815285594271,0.15398342893562805,p,0.03950675229429788,87,0.04419017092758115,0.020592289148687312,78,0.05469817320069451,0.031267979087975586,0.042207627762489236,17,0.21667608018065376,0.040375019329540504,0.03171266513237772,80,0.4621542287549001,0.043256087573391167,0.039254714830489416,6,0.35730241496707793,,,,,,,0.36426344030640434,-0.14888817042066313,0.12016413430145403,0.04849513792528044,
753,g01,g01_maze11_MS.002,13,4,0.399337838814118,0.40063734862970096,p,0.3914347181343077,862,0.3846811033311231,0.41870987935664195,679,0.010491438104889197,0.33659059841761957,0.40941398929614564,183,0.002736039141011313,0.39214237523816214,0.38508236232172954,777,0.0847176912444072,0.25232717751144845,0.40078579215820676,35,0.011505943877057855,0.12662957134530778,-2.2904812223234394,0.13990891537585143,-2.2552692995722725,0.10391537275201951,-2.200475326540168,-0.042356432619737296,-0.0976178861067108,0.009083618386359668,-0.22730924287393764,4.027916007607313
754,g01,g01_maze11_MS.002,13,5,0.466671492032562,0.4576163161249199,p,0.27609316545900126,608,0.3059319525755618,0.15558618467897078,540,0.003278286775349702,0.4175194854688505,0.22973008825011998,227,8.905201597166456e-07,0.28817670046459537,0.16762408712828225,571,0.12104656738159975,0.4758169633073028,0.26266735108796624,66,0.0040820356223923195,0.10582622470446451,-2.781825972522829,0.1251722210727264,-2.5311505777351275,0.10433512572904605,-2.1692251203083823,0.32576350908106044,0.29013444711864245,0.2644853116050142,0.2886311977985352,3.7520347294444587
755,g01,g01_maze11_MS.002,13,6,1.02874369201944,1.0231994901211,p,1.3373262701920372,2945,1.4123858477238438,1.0341905216896294,2493,0.0007215581414030982,1.6866315778631538,1.2228152728904025,917,7.971849251472971e-07,1.3692178430130424,1.0510483301016618,2713,0.0540784050284072,2.0762922035227755,1.2876515716618566,288,3.1979631365243352e-06,0.18557128302225898,-1.128684318504805,0.20130676344688778,-1.1255390354237456,0.2007287507015093,-1.0775613156494168,0.15458145135476825,0.15941734933312884,0.13146054613568386,0.2344393023684333,5.157646271755841
756,g01,g01_maze11_MS.002,13,7,0.109697285876035,0.105417463352454,p,0.03269524327803962,72,0.031159735910473885,0.038896546169742696,55,0.2003384330722116,0.01655363598775178,0.037986864986240314,9,0.08295714545260674,0.032300015463632405,0.036243045865574544,64,0.2869934311149181,0.014418695857797054,0.03392382763128715,2,0.20752448661264783,,,,,,,-0.11043706616360154,-0.39297822014339534,-0.05752632469979818,-0.4034777327644962,
757,g01,g01_maze11_MS.002,13,8,0.0701678046826705,0.0695984703632887,p,0.02906243846936855,64,0.02152854481087287,0.05948883531843001,38,0.0016272171856853484,0.012875050212695829,0.03436906832088409,7,0.028778617080128972,0.022710948372866534,0.08607723393073954,45,0.00021669032804398319,0.014418695857797054,0.030046818759140045,2,0.11628502404092977,,,,,,,-0.4685450263508018,-0.45495648506831304,-0.5824739803173691,-0.3514661426045922,
