,rat,sess,sh,Fs,elec,burst_type,amp_mean,period_mean,rdsym_mean,ptsym_mean,cycling_frac,N_cycles_all,N_cycles_burst,N_seconds,corr_volt_amp_period_r,corr_volt_amp_period_p,corr_volt_amp_time_rdsym_r,corr_volt_amp_time_rdsym_p,corr_volt_amp_time_ptsym_r,corr_volt_amp_time_ptsym_p,corr_period_time_rdsym_r,corr_period_time_rdsym_p,corr_period_time_ptsym_r,corr_period_time_ptsym_p,corr_time_rdsym_time_ptsym_r,corr_time_rdsym_time_ptsym_p,mv_amp_mean,ms_period_mean
291,f01,f01_maze11_MS.002,6,1250,0,3,5528.944666202695,156.28857715430863,0.4883269942358492,0.4710743833520258,0.04299496054605386,10622,499,1451.1096,0.06864798528155641,0.12566042521056456,-0.09088227490418341,0.04243121711642201,-0.06333045391200649,0.15778351304019697,0.0361306789971334,0.4206251899302116,-0.008600389765579065,0.8480242974328528,-0.1598064640623353,0.0003384867835326758,5.528944666202695,125.0308617234469
292,g01,g01_maze04_MS.002,10,1250,0,0,3749.2394879239896,161.9934779311391,0.4912125452023993,0.47346422676334604,0.6826526235859073,9290,6593,1251.6152,0.05983067177782643,1.16486273153262e-06,-0.0037440811414775755,0.7611639530344109,-0.041149230146950586,0.0008318068764677957,-0.044061801446259076,0.00034523027019584234,-0.002134571516222073,0.862424460342277,-0.12387529444766253,5.793303317166519e-24,3.7492394879239894,129.5947823449113
293,g01,g01_maze04_MS.002,10,1250,0,1,3979.252980694766,156.72672672672672,0.4835015398833608,0.4668109739812455,0.166792477432361,9290,1665,1251.6152,0.026768859780144084,0.2749813128603229,0.013371917000419628,0.5855830972982168,-0.050432557814179976,0.03962520651911714,-0.05692839176448594,0.020175444242060067,-0.0017950821162707432,0.9416530786123705,-0.1010772475309143,3.597992444046219e-05,3.979252980694766,125.38138138138139
294,g01,g01_maze04_MS.002,10,1250,0,2,3704.3546376627523,164.5735143442623,0.4935107126728827,0.4749416028096735,0.8213323072458691,9290,7808,1251.6152,0.06931587325745495,8.713901230468973e-10,-0.012776205426847135,0.2589789512059415,-0.043223468601681025,0.00013316819628279467,-0.044346235016196514,8.85995609109026e-05,-0.029437207330382964,0.009287014614626405,-0.12856724050347015,3.897373914397884e-30,3.7043546376627523,131.65881147540983
295,g01,g01_maze04_MS.002,10,1250,0,3,4059.956949482728,153.51339285714286,0.4825472951670832,0.47031132978145845,0.04395855850903696,9290,448,1251.6152,-0.014392422125528498,0.7612842075021425,-0.015217478633461597,0.7480496942077661,-0.020905138861948103,0.6590027495628592,0.005142516154799502,0.9135648328192422,-0.002674595188350862,0.9549813711702921,-0.13203368611493824,0.005124799726380749,4.059956949482728,122.81071428571428
296,g01,g01_maze04_MS.002,12,1250,0,0,4428.583371919484,164.5338028169014,0.45294625387017634,0.39625355016490965,0.8212410431030296,9267,7810,1251.7728,-0.011273963128149725,0.3191531237847738,-0.06464441583840595,1.078070508284809e-08,-0.08390486754480213,1.1114077230543979e-13,-0.02892718351018497,0.01057181275906362,-0.015537128709530168,0.169769609375617,-0.09103863760757598,7.572087712439274e-16,4.428583371919484,131.62704225352113
297,g01,g01_maze04_MS.002,12,1250,0,1,4797.771394753716,161.93062397372742,0.4475317294361249,0.39820738630635494,0.2520987834214004,9267,2436,1251.7728,0.0005588221982969506,0.9780075090840965,-0.060806247882780065,0.002678757318868244,-0.010807039828427328,0.593941900886011,-0.05220723688295941,0.009961363794881354,-0.07698531036520759,0.00014274054882968483,-0.07633886992279987,0.0001623732067672432,4.797771394753716,129.54449917898194
298,g01,g01_maze04_MS.002,12,1250,0,2,4364.6641771711775,166.09629981024668,0.4559052426379192,0.4001301791868991,0.8950659416788733,9267,8432,1251.7728,-0.030882943638387457,0.0045666601897193905,-0.07874571109050355,4.4515436348717586e-13,-0.10582226871202655,1.973335976726368e-22,-0.018637947580725085,0.0870180655153745,-0.002984341690890669,0.7840846904746318,-0.08851382949389959,3.867362724553019e-16,4.364664177171178,132.87703984819734
299,g01,g01_maze04_MS.002,12,1250,0,3,4963.906264701381,158.35338345864662,0.45539344512322966,0.405398009671345,0.05383980223887274,9267,532,1251.7728,0.019794910389147248,0.648718791670409,-0.07932890610174705,0.06750311673000849,0.07772516671815649,0.07325569081940832,-0.014164181708075397,0.7444648137182486,-0.10608428212394516,0.014365043475960263,-0.0774584921220525,0.07424994647868438,4.9639062647013805,126.68270676691729
300,g01,g01_maze04_MS.002,13,1250,0,0,4482.795089332181,164.43990230106698,0.4506503198090869,0.40709222425621405,0.8175144882521812,9275,7779,1251.7728,0.008590062936352193,0.44873594120903304,-0.04534775849416862,6.306840981916238e-05,-0.055575429137910526,9.357968970327443e-07,-0.031210819792421848,0.005905548588585562,-0.012940859046044983,0.253774004919883,-0.10203794061896536,1.8516539344476542e-19,4.482795089332181,131.5519218408536
301,g01,g01_maze04_MS.002,13,1250,0,1,4809.425482545992,161.79617590822178,0.4465171086203038,0.41071804909159926,0.27039858990385474,9275,2615,1251.7728,0.01916240994271891,0.32731771176383373,-0.036740983383242484,0.060304295941116116,-0.035847479523864696,0.06682522271902462,-0.04948234900032604,0.011382775434222555,-0.04544633095626395,0.020121105818223694,-0.0867976759845379,8.795437322343958e-06,4.809425482545992,129.43694072657743
302,g01,g01_maze04_MS.002,13,1250,0,2,4419.0228556321445,165.94959485224024,0.45416827606390353,0.41063768153243096,0.8900330794853507,9275,8392,1251.7728,-0.012814272472668913,0.24049060870575237,-0.07075196396180936,8.663608339332975e-11,-0.07758419106971874,1.1030804705814716e-12,-0.016602384678553437,0.12831325268433016,-0.0076366180741007025,0.48425196552034033,-0.09318992374865262,1.186094036026986e-17,4.419022855632145,132.7596758817922
303,g01,g01_maze04_MS.002,13,1250,0,3,5021.045632632584,157.53001715265867,0.4565149041160313,0.4174028865277324,0.058694357314682026,9275,583,1251.7728,0.0356646252522956,0.3900306988693222,-0.07960695256028374,0.05472344938516545,-0.08497338347059112,0.04026470311815001,0.006038385781502189,0.8843258978973412,-0.06803362022945174,0.10078190272712995,-0.10820506504525286,0.00892986779684944,5.021045632632584,126.02401372212694
304,g01,g01_maze04_MS.002,14,1250,0,0,4531.634238008413,164.19803664921466,0.4558502917251946,0.41083073532032033,0.8018010071783347,9275,7640,1251.6552,0.015195647489211374,0.18415606492033618,-0.043704360523723625,0.00013276521315803096,-0.04966353021347442,1.4060491924208586e-05,-0.03924863736830258,0.0006005407539467568,-0.005548339211071236,0.6277553808089342,-0.11896166672754277,1.7442014431908077e-25,4.531634238008413,131.3584293193717
305,g01,g01_maze04_MS.002,14,1250,0,1,4887.326354829093,161.76526796842543,0.4509916700659991,0.41239778797676996,0.248866620775434,9275,2407,1251.6552,0.01743398674974399,0.39257730719517314,-0.03929268400899185,0.05391875905736297,-0.0314630534085852,0.12278348468956991,-0.06826904380880101,0.0008036603459547467,-0.05021962016693414,0.013735427834954617,-0.08642923270710308,2.1755730416825877e-05,4.887326354829093,129.41221437474036
306,g01,g01_maze04_MS.002,14,1250,0,2,4461.559846914065,165.98972152503885,0.46004856252549586,0.4142730449836874,0.8876796101674007,9275,8367,1251.6552,-0.0050035048931809795,0.6472314965024959,-0.06824474697138476,4.136467121136062e-10,-0.06045013486730468,3.135674729151178e-08,-0.024338742016172907,0.02599451661097229,0.00010981734173055624,0.991986473429135,-0.11038657472503792,4.207981396246712e-24,4.461559846914065,132.79177722003107
307,g01,g01_maze04_MS.002,14,1250,0,3,5104.27123903031,157.5044883303411,0.45936260020359,0.42192313494562333,0.0560729504419428,9275,557,1251.6552,0.02112965202729788,0.6187568543467321,-0.038844642903205294,0.3601641357871984,-0.03558744117113676,0.40187767188237167,-0.008043602140386035,0.8497695848874589,-0.030894391986438646,0.46681589388306743,-0.09678705478561492,0.022342715201688023,5.10427123903031,126.00359066427289
308,g01,g01_maze04_MS.002,15,1250,0,0,4326.563820854887,164.14002624671917,0.4537504173177857,0.42840815668901144,0.7994466020162146,9284,7620,1251.6128,0.019179268624078805,0.09411335486615915,-0.033238434266897925,0.003710307041434435,-0.03718664670547519,0.001167473446494605,-0.033348374675655344,0.003598143745664528,-0.0089803850435922,0.43315250935052974,-0.12407726829111516,1.5796352485171902e-27,4.326563820854887,131.31202099737536
309,g01,g01_maze04_MS.002,15,1250,0,1,4657.933716379444,160.50856031128404,0.4482342359574202,0.4295463498742993,0.26366428978674555,9284,2570,1251.6128,0.041796018611630605,0.034111500918443734,0.01347847449831617,0.4946118167960172,-0.06255639320173353,0.0015093917370374973,-0.06504950918302498,0.0009682741922242374,-0.02061729383680358,0.29611553923236633,-0.12399143577423215,2.8438558275874996e-10,4.6579337163794445,128.40684824902723
310,g01,g01_maze04_MS.002,15,1250,0,2,4266.431148678125,165.92879405418364,0.4576016512496772,0.43172416348917403,0.884732402864528,9284,8342,1251.6128,0.004984436817356999,0.6489755042933706,-0.054039618036511104,7.870432600409947e-07,-0.047897659578910165,1.2056287849945873e-05,-0.017841104094644816,0.10322949071990396,-0.0034679804150342273,0.7514713121328765,-0.1151770896386044,4.909224119690724e-26,4.266431148678126,132.7430352433469
311,g01,g01_maze04_MS.002,15,1250,0,3,4852.844098124026,157.36632200886262,0.46027908331906436,0.4323763202705747,0.0680958200491398,9284,677,1251.6128,0.04882843694140661,0.20448130342945978,-0.03746435384976454,0.33038745341211406,-0.1608683289155621,2.6067504834491274e-05,-0.058866291285452635,0.12597914246087694,-0.04328128483983806,0.2607622251069364,-0.11827219416218336,0.002052771568557286,4.8528440981240255,125.8930576070901
312,g01,g01_maze04_MS.002,4,1250,0,0,4095.8515748083146,162.91561480641045,0.4901531865730005,0.46617666240294614,0.7342335921785246,9283,7051,1251.6104,0.054238308603627,5.190171028414161e-06,-0.015265606628914505,0.19994651717896383,-0.09650682245100849,4.615021017975306e-16,-0.06474624948555358,5.2832727101791724e-08,-0.012973598517201375,0.2760441926103342,-0.13265591869121948,4.7403994585188496e-29,4.095851574808314,130.33249184512835
313,g01,g01_maze04_MS.002,4,1250,0,1,4332.998812374388,155.6812411847673,0.4883325046500447,0.4642075901352155,0.21165308309998063,9283,2127,1251.6104,0.06496519088760816,0.002721486417399433,0.014246356805267372,0.5113862690131648,-0.13822559234977935,1.5346735329593545e-10,-0.07904957736295914,0.00026296776419362984,-0.028577536569791184,0.18767998093672125,-0.13378990142648103,5.84511847064465e-10,4.332998812374388,124.54499294781384
314,g01,g01_maze04_MS.002,4,1250,0,2,4064.5092081422526,165.45677339901476,0.49096280491871713,0.4691410795496137,0.8587394288190638,9283,8120,1251.6104,0.05844888271914431,1.3598971096809682e-07,-0.026074049396231272,0.018793721969959896,-0.08559291497321989,1.1110059863560801e-14,-0.07042334167820176,2.1138666024829353e-10,-0.019955411244663733,0.07216035283109692,-0.12667109479569688,2.122153770752469e-30,4.064509208142253,132.36541871921182
315,g01,g01_maze04_MS.002,4,1250,0,3,4404.63464667986,152.69354838709677,0.4836145699111189,0.47196946124533734,0.06051084267116988,9283,620,1251.6104,0.023501702443401322,0.5591614860510501,-0.03879560412308167,0.3348371777449485,-0.12768476070885276,0.0014427526192122787,-0.09587601321173844,0.016941303187829965,-0.005415796778147457,0.8929430800123245,-0.13807870434491093,0.0005653361346611307,4.4046346466798605,122.15483870967742
316,g01,g01_maze04_MS.002,5,1250,0,0,4343.163628411829,164.56478668603884,0.44261114481401287,0.4548408346185794,0.7963669019913647,9266,7571,1251.604,0.052413395786527005,5.043955006649277e-06,-0.02311710216749939,0.04428425470955239,-0.01402953223602543,0.22224165205129331,-0.05959211187896537,2.11478505289133e-07,-0.006327920811617524,0.5819652051558344,-0.11783916058459352,8.020927911676614e-25,4.34316362841183,131.6518293488311
317,g01,g01_maze04_MS.002,5,1250,0,1,4609.65542212971,159.994195420832,0.43649800736360295,0.45537532282850934,0.3171239465517848,9266,3101,1251.604,0.09078966632497482,4.101343794747981e-07,0.014393106165057831,0.42300323215584545,-0.0724755219005898,5.35417711076063e-05,-0.06528225787942575,0.00027501567712010584,-0.05386247142500654,0.0026963595665212203,-0.10961190758023363,9.363191826703806e-10,4.60965542212971,127.9953563366656
318,g01,g01_maze04_MS.002,5,1250,0,2,4289.48594311989,166.32828646959865,0.446057965737543,0.45606696456863394,0.884742458477282,9266,8322,1251.604,0.0382258141565959,0.0004868289518060759,-0.039118396458093695,0.0003577920128304314,-0.006916921605048155,0.5281000848153842,-0.04187150164175516,0.00013300364486887824,-0.016058605689606494,0.14296985985310906,-0.1151062189575035,6.02098439997173e-26,4.289485943119891,133.06262917567892
319,g01,g01_maze04_MS.002,5,1250,0,3,4812.53601580749,157.15154536390827,0.44678515453044304,0.4582759923842583,0.10074943832074681,9266,1003,1251.604,0.12027115561258268,0.00013446917173763541,-0.019810045548978705,0.5308776900350061,-0.0793820145859578,0.01190739601909238,-0.023081461069811647,0.4652803740520628,-0.11358299274205438,0.00031290163111589807,-0.1338717157539947,2.1034781721731982e-05,4.81253601580749,125.72123629112662
320,g01,g01_maze04_MS.002,6,1250,0,0,4903.745262678727,164.0116512655685,0.4408580509633357,0.41654245803646534,0.7826934740552939,9282,7467,1251.7544,0.04938711457714476,1.958936023959265e-05,-0.031027693295724388,0.007332454321309717,-0.031930487918673325,0.005790535287978356,-0.061562328669492426,1.0158183235751027e-07,-0.013234090245706289,0.25285585433646535,-0.17588787233176598,5.998183197202309e-53,4.9037452626787275,131.2093210124548
321,g01,g01_maze04_MS.002,6,1250,0,1,5283.993554971637,161.32416165090282,0.4353101296898912,0.41923280951695924,0.23981701202727948,9282,2326,1251.7544,0.05103375360931848,0.013833093227803465,-0.030776980389201507,0.13783943719667432,-0.009280277046379685,0.6546266878902741,-0.05742483569724455,0.005600156541303549,-0.04838531420558059,0.019613033708423724,-0.17179679445388427,7.232507962019727e-17,5.283993554971637,129.05932932072224
322,g01,g01_maze04_MS.002,6,1250,0,2,4836.0953483987405,165.94441080295508,0.44468563136111217,0.42072871757211044,0.875700856334118,9282,8257,1251.7544,0.026571033274699753,0.015756029848520196,-0.047375029575443074,1.6575138099767732e-05,-0.04617005764643777,2.704914044300834e-05,-0.03591910770832394,0.001096737306786811,-0.013150103828350263,0.2321671898533352,-0.1595085150081415,3.473436560956153e-48,4.83609534839874,132.75552864236406
323,g01,g01_maze04_MS.002,6,1250,0,3,5444.281763417083,158.7702205882353,0.43819127041746725,0.4268091430485473,0.05519996574407887,9282,544,1251.7544,0.07469515453625265,0.08175368079662072,-0.05041245071663138,0.24045425180628163,-0.01290057075358335,0.7640163625385888,-0.013153544776091118,0.7595298011071819,-0.06288299448952661,0.14298993344959532,-0.16389964212906014,0.00012305042281493138,5.4442817634170835,127.01617647058825
324,g01,g01_maze04_MS.002,7,1250,0,0,5343.08531674969,163.79530516431925,0.45808311840386406,0.39545260378657965,0.7804058437097164,9293,7455,1251.7528,0.015582352375364343,0.1785371356552448,0.019010470488832077,0.10073897218265494,-0.04594144507759569,7.24412758221236e-05,-0.07354340662608334,2.0512353328423904e-10,-0.0026365638378083854,0.8199499748475431,-0.1580282496220213,6.845682487429e-43,5.34308531674969,131.0362441314554
325,g01,g01_maze04_MS.002,7,1250,0,1,5731.098929718927,161.76742823667252,0.45056128371712284,0.39968103507481534,0.17648021238698247,9293,1707,1251.7528,0.03230641728694633,0.18215870475837243,0.007441639630093314,0.7586631761234678,-0.01319378767840534,0.5859343870772427,-0.07696289877868767,0.0014617122300357474,-0.03662421553470391,0.13039150175405156,-0.1195103693164089,7.352533908840356e-07,5.731098929718927,129.413942589338
326,g01,g01_maze04_MS.002,7,1250,0,2,5267.58922981427,165.5175481355106,0.46003582329566023,0.39975244540815347,0.8680544593149702,9293,8206,1251.7528,-0.003437005005151294,0.7555715221626219,0.003952161238935192,0.7203723582627333,-0.06458657482460874,4.743607364393172e-09,-0.0571076311147558,2.259125171257266e-07,0.007483230855477174,0.4979051908255364,-0.15565112724023158,1.1453052036216474e-45,5.26758922981427,132.41403850840845
327,g01,g01_maze04_MS.002,7,1250,0,3,5881.178318787985,159.3551724137931,0.44692628495607123,0.4099927394975379,0.029534904974848068,9293,290,1251.7528,0.029364245288917862,0.618482075994249,0.020360556597282083,0.7298943356124328,0.019968920724189366,0.7348933383471876,-0.1104446463510581,0.060322094859475074,-0.057593291577450675,0.32839392912835474,-0.15498717326587194,0.008194907370139354,5.881178318787985,127.48413793103447
328,g01,g01_maze04_MS.002,8,1250,0,0,4334.3757384408555,162.15411337438812,0.48587164283794193,0.45907460892534135,0.6563852858816589,9291,6333,1251.6088,0.06188239035889404,8.292219259964816e-07,0.02885520146996495,0.02165724600362796,-0.08677219426860516,4.612098918845612e-12,-0.019104146662932277,0.12847342175804513,-0.049501509315257874,8.115080039307661e-05,-0.13958181982695383,6.368853850848735e-29,4.334375738440856,129.7232906995105
329,g01,g01_maze04_MS.002,8,1250,0,1,4676.514130902103,155.19429024583664,0.4807853677475653,0.45587789714344873,0.12508700801720155,9291,1261,1251.6088,0.0902796010071446,0.0013307930745640772,0.0770859177352741,0.006167786418855501,-0.10343964774229347,0.00023375493309333654,-0.04436197793658009,0.11536459500516508,-0.06573451670678218,0.019570610193135572,-0.16177722085395724,7.59549239823225e-09,4.6765141309021026,124.15543219666931
330,g01,g01_maze04_MS.002,8,1250,0,2,4278.845248402913,164.78207268524463,0.48687284646172296,0.4627032155036294,0.8201655341509264,9291,7787,1251.6088,0.08236385564578684,3.355128365102944e-13,0.02884587493365943,0.010909141216088093,-0.08050834200389231,1.120859667380252e-12,-0.01601085023713985,0.15773663388953194,-0.07024241296868539,5.464817343831123e-10,-0.13572697705587058,2.445556900833617e-33,4.278845248402913,131.82565814819569
331,g01,g01_maze04_MS.002,8,1250,0,3,4820.680350422196,153.89310344827587,0.49508264539569213,0.4580967090553137,0.028525846095041836,9291,290,1251.6088,0.06895901937317157,0.2417386869030888,0.10371690838585776,0.07783884190378114,-0.12441950933352147,0.03418582476668381,0.013188882433951485,0.8230387751291353,-0.038229767150019835,0.516690816021577,-0.23827868460252585,4.141980928958062e-05,4.8206803504221964,123.1144827586207
332,g01,g01_maze04_MS.002,9,1250,0,0,3970.8651081168023,161.53976821717734,0.49226113518454556,0.46174786381840477,0.6503862219282014,9303,6299,1251.612,0.06483387782916433,2.60460718904044e-07,0.033717812966680874,0.007444312227793902,-0.09074425695106235,5.373964697707556e-13,-0.028077788269318293,0.025852152699287305,-0.030603165970880208,0.015142827597089526,-0.144120842851243,1.3797681021319156e-30,3.9708651081168025,129.23181457374187
333,g01,g01_maze04_MS.002,9,1250,0,1,4195.59946276173,155.53640416047548,0.4897253300240036,0.46087882172775063,0.13381271512257792,9303,1346,1251.612,0.10371772775009301,0.00013788477661054235,0.07063130853787392,0.00953801838979841,-0.10275174571651503,0.00015921397983014934,-0.009775768119219078,0.7200982532831329,-0.0654414665205788,0.01633908739361654,-0.18003286609333946,2.8655432825653783e-11,4.19559946276173,124.42912332838038
334,g01,g01_maze04_MS.002,9,1250,0,2,3933.5972994793365,163.99344692005243,0.49460328060390873,0.4640886762894095,0.7997814019041045,9303,7630,1251.612,0.0834978992661327,2.770719364696753e-13,0.01734611923193344,0.12976049940937406,-0.08951961301442361,4.726736227946831e-15,-0.03297024475791476,0.003973501441995139,-0.0490843106295389,1.7916357833776488e-05,-0.13158618225452295,8.066957347177283e-31,3.9335972994793367,131.19475753604195
335,g01,g01_maze04_MS.002,9,1250,0,3,4283.092746654548,152.22260273972603,0.4812828575739704,0.45671576525653484,0.028410721533510385,9303,292,1251.612,0.006174310545395885,0.9163320723392075,0.1372158512387773,0.018986575787109158,-0.0791947256547561,0.17714558844586228,0.018633382930861798,0.7511911094869548,-0.028867363856879505,0.6232338756792001,-0.20254121528043223,0.0004970487659608485,4.283092746654548,121.77808219178083
336,g01,g01_maze05_MS.001,10,1250,0,0,3691.469556578882,162.83504650024474,0.5153665519654056,0.4819460818939001,0.6419064547611779,15316,10215,2073.0248,0.1010302185393826,1.3677398134647737e-24,0.040264241097331656,4.688604504668548e-05,-0.02861135603218582,0.003828377166970665,-0.07530702986965074,2.514855024063248e-14,-0.058117975155363946,4.147719513094622e-09,-0.11380235075307127,8.486191751563534e-31,3.691469556578882,130.2680372001958
337,g01,g01_maze05_MS.001,10,1250,0,1,3874.479562187401,155.58871377732586,0.5179753402478164,0.47992412224789627,0.11810490641501249,15316,1967,2073.0248,0.09537643811912733,2.265249253708245e-05,0.044091333012377845,0.050559831753513036,-0.014437685202155775,0.5222049306075709,-0.11090971204719606,8.179493449454166e-07,-0.08460492331383856,0.00017220036160879208,-0.10182071815321053,6.047240730438139e-06,3.874479562187401,124.47097102186069
338,g01,g01_maze05_MS.001,10,1250,0,2,3658.864000635643,165.66284457708318,0.5168656959826978,0.48415342868910977,0.8140317472323534,15316,12733,2073.0248,0.1106902227641507,5.271058583418699e-36,0.017994400503326045,0.04230940629499576,-0.026578529102624714,0.002705363902824466,-0.08822314376814513,1.9883413512312162e-23,-0.07232490191326184,3.0562638248780037e-16,-0.10771025265498556,3.585327313537659e-34,3.658864000635643,132.53027566166654
339,g01,g01_maze05_MS.001,10,1250,0,3,4003.688180190511,152.7228144989339,0.5144189442556628,0.48441126881406005,0.027641540998448257,15316,469,2073.0248,0.0993446767892867,0.031473730115960274,0.09941730869761237,0.03134920314134362,-0.05516585517235601,0.23309880802339383,-0.09581487055315306,0.03805674651700403,-0.1477023295175798,0.0013376514350463618,-0.12215488417982186,0.008089744415425551,4.003688180190511,122.17825159914712
340,g01,g01_maze05_MS.001,12,1250,0,0,4489.429552205194,164.635819227084,0.4711715206814373,0.4087866684338817,0.7956048204746698,15331,12524,2073.2896,0.020595487314813674,0.021173891261498236,-0.02142573395869583,0.0164936736094476,-0.034047539086487125,0.000138401436097439,-0.02337264046796497,0.008903321124267696,0.011531411315385435,0.19691106320216692,-0.07415229355842616,9.647484162671681e-17,4.489429552205194,131.7086553816672
341,g01,g01_maze05_MS.001,12,1250,0,1,4768.62456534497,162.3285591521054,0.47042298874236194,0.4120569766737438,0.21866274735569985,15331,3491,2073.2896,0.05312605459020852,0.0016893079782269787,-0.030876672382694797,0.06813392943458443,0.0007275434514591974,0.9657244224932133,-0.05783264573591545,0.0006292999946510265,-0.020987149728370312,0.21508209118944915,-0.06775445200218647,6.16457005306083e-05,4.76862456534497,129.8628473216843
342,g01,g01_maze05_MS.001,12,1250,0,2,4432.441024565034,166.55672421296967,0.4730842985416094,0.41424331702343475,0.8859933508565325,15331,13786,2073.2896,0.006284154948868856,0.4606439670682845,-0.02422628916052402,0.0044458827866682895,-0.05625452180518663,3.85119840038701e-11,-0.016252594806097902,0.05636125343263375,0.028413550019078138,0.0008483618618980318,-0.06658537249595392,5.035642273038968e-15,4.432441024565034,133.24537937037573
343,g01,g01_maze05_MS.001,12,1250,0,3,4847.778869191721,160.23034330011075,0.4737582311342108,0.42350998675513934,0.05582934482476543,15331,903,2073.2896,0.055103855510894605,0.09795850865551367,-0.027669787889223914,0.4062656094302203,0.017939147798681908,0.5903235184893656,-0.03984781513539353,0.23160225541454968,0.009020053648357536,0.7866353964001337,-0.11471408884109681,0.0005527756334881169,4.847778869191721,128.1842746400886
344,g01,g01_maze05_MS.001,13,1250,0,0,4500.872253463339,164.64263522663904,0.4693226824492591,0.4205014643227036,0.7974801011879865,15319,12553,2073.2896,0.028963348943576873,0.0011727906653972223,-0.02130879120732635,0.01696460609233733,-0.03270997010267698,0.0002469074549163663,-0.008226759043448594,0.3567104906858708,0.013191839707476059,0.13942568564760377,-0.07888826508885678,8.629556642402518e-19,4.5008722534633385,131.71410818131125
345,g01,g01_maze05_MS.001,13,1250,0,1,4791.454551389444,162.0229525299948,0.4684799620693962,0.4250854696557195,0.2396948308620272,15319,3834,2073.2896,0.05279343551684142,0.0010749150906655554,-0.009224129658546396,0.5680148418006898,0.0018857874035987762,0.9070750710205198,-0.06313335894985977,9.161023377597053e-05,0.0020535019260685488,0.8988532741581009,-0.08935023472106385,2.9940047571090505e-08,4.791454551389443,129.61836202399584
346,g01,g01_maze05_MS.001,13,1250,0,2,4445.725871405705,166.48305146258255,0.47206020952699057,0.42527878784275347,0.8850232982406318,15319,13777,2073.2896,0.014731099257128961,0.08380792108844567,-0.02700511969556076,0.0015242373228114032,-0.045654036814665566,8.277498214040998e-08,-0.0021923481097023906,0.7969434553190545,0.019432510761078062,0.02255386759040897,-0.0728659349046621,1.0969982773892116e-17,4.445725871405705,133.18644117006605
347,g01,g01_maze05_MS.001,13,1250,0,3,4860.238266178282,159.40753045404207,0.4738253475952995,0.4376408114148258,0.05554265067456085,15319,903,2073.2896,0.1127459179619098,0.000688432882888288,-0.018814150065406113,0.5723245820149974,0.024144184770609745,0.4686775735619362,-0.0008847201163919284,0.9788194650630304,0.0018882814074145397,0.9548126680599244,-0.0990693480391658,0.002880222275908495,4.860238266178282,127.52602436323366
348,g01,g01_maze05_MS.001,14,1250,0,0,4565.089438124897,164.4545011770436,0.47607544287203285,0.4245938944473776,0.7817203276263297,15331,12319,2073.2888,0.05132671710116096,1.198200319693275e-08,-0.0025110710253106834,0.7804916261803452,-0.020333253830641572,0.02401980756048947,-0.01462872142740254,0.10446582036962383,0.010613523530095046,0.23882884892236145,-0.09835925230531858,7.224209685469092e-28,4.565089438124898,131.5636009416349
349,g01,g01_maze05_MS.001,14,1250,0,1,4835.699152194518,161.7706192724243,0.47472828992138116,0.42827874543710664,0.22477756113861225,15331,3601,2073.2888,0.07727164062418726,3.44594837391524e-06,0.025556877343368242,0.12519122106554403,-0.015726838511434575,0.34543950358404096,-0.06619252180572512,7.035451732488017e-05,-0.005012728639015687,0.7636410242650189,-0.09581680628708975,8.358268478681672e-09,4.835699152194518,129.41649541793944
350,g01,g01_maze05_MS.001,14,1250,0,2,4512.290071863077,166.15137479782385,0.4780371299464252,0.4290919079746138,0.872040981459023,15331,13602,2073.2888,0.03470006099077347,5.169416841331731e-05,-0.0048624496505335,0.5706821628787913,-0.034525953292725634,5.637064510779039e-05,-0.0076072770965495435,0.3749982211505254,0.018507777074839745,0.030888641140428556,-0.09210406502147571,5.1035979201245004e-27,4.512290071863077,132.9210998382591
351,g01,g01_maze05_MS.001,14,1250,0,3,4894.966593184019,158.96723300970874,0.47975351256929316,0.4379172625124458,0.05054346504934575,15331,824,2073.2888,0.029653273452906335,0.39526735256578616,0.03113136459331514,0.3721260545472834,0.005355324552368729,0.8780083507970258,-0.07580175513742961,0.029574143096697165,0.03750948974446547,0.2821648617182379,-0.08673570339236363,0.012749218859736813,4.894966593184019,127.173786407767
352,g01,g01_maze05_MS.001,15,1250,0,0,4370.805354573882,164.52098987259066,0.47130315329933564,0.4405590537041769,0.7772758159120454,15329,12244,2073.2872,0.05018174684682436,2.7654176751668582e-08,0.013599200496688248,0.1324004606947692,-0.014637463513188282,0.10531931918898393,-0.006246160471541215,0.4895089007185377,-0.004592553027595691,0.6113630375925933,-0.10514461273189851,1.9086090226856103e-31,4.370805354573882,131.6167918980725
353,g01,g01_maze05_MS.001,15,1250,0,1,4635.350307899506,160.8732503888025,0.46595118741280067,0.4410289257238948,0.23948404253882433,15329,3858,2073.2872,0.06586367146724079,4.238164828479971e-05,0.028489935429917908,0.07683125218938107,-0.00966403930931637,0.5484528917326331,-0.04374824381400929,0.006572816931310725,-0.007072986700375509,0.660526664915954,-0.10984867064103618,7.836284269560863e-12,4.635350307899507,128.698600311042
354,g01,g01_maze05_MS.001,15,1250,0,2,4319.8297676165075,166.50570258809768,0.47529377335155765,0.44380082640641544,0.8787841838795899,15329,13678,2073.2872,0.035588410385501486,3.139433933037017e-05,-0.003581159318192544,0.6753693749462303,-0.01949935748719333,0.022577079897541607,0.006791199470350051,0.4270862268291097,-0.006392421450269442,0.45473038881463224,-0.10109765548477177,2.0769876402396114e-32,4.319829767616508,133.20456207047815
