,rat,sess,sh,burst_type,N_bursts,mv_amp_adjburst_r,mv_amp_adjburst_p,ms_period_adjburst_r,ms_period_adjburst_p,time_rdsym_adjburst_r,time_rdsym_adjburst_p,time_ptsym_adjburst_r,time_ptsym_adjburst_p,speed_adjburst_r,speed_adjburst_p,mv_amp_first_coef,mv_amp_first_p,ms_period_first_coef,ms_period_first_p,time_rdsym_first_coef,time_rdsym_first_p,time_ptsym_first_coef,time_ptsym_first_p,glm_first_r2,mv_amp_first_speed_coef,mv_amp_first_speed_p,ms_period_first_speed_coef,ms_period_first_speed_p,time_rdsym_first_speed_coef,time_rdsym_first_speed_p,time_ptsym_first_speed_coef,time_ptsym_first_speed_p,speed_first_speed_coef,speed_first_speed_p,glm_first_speed_r2
518,i01,i01_maze15_MS.002,4,2,489,0.15666900666900668,0.10057291871926319,0.0017111454802765846,0.985779282998856,0.07903650403650403,0.40961802832486305,0.28279220779220776,0.0026356973897162994,,,1.504435463684755,0.5277122515683998,-2.340897755834359,0.30191269990388414,-1.275197458129852,0.5664156382042842,-4.093253222218837,0.08712931479071838,0.032073076923948785,,,,,,,,,,,
519,i01,i01_maze15_MS.002,4,3,69,-0.10537697253068383,0.42701343988559637,-0.01578324345821575,0.9055551773073672,-0.12986557568673293,0.32692180166057394,-0.020981881940385742,0.8746664864224705,,,0.09193037854646677,0.3453659942189514,-0.029138640154621392,0.7785408742769997,-0.019856555957416325,0.8468876114274702,-0.07692939361045802,0.4406868806037785,0.025306078940959487,,,,,,,,,,,
520,i01,i01_maze15_MS.002,5,0,604,0.1307823609933441,0.09610797775305226,0.0019632646444736387,0.9801567355012697,-0.09521117706064587,0.2266749363575478,0.1411236914005132,0.07235397517187175,,,0.28775091268808856,0.49821918425388056,0.05988440298381367,0.8898250013825512,-0.5022769681864129,0.25383200533752903,-0.9058599999963823,0.044601062364889844,0.03078552417007585,,,,,,,,,,,
521,i01,i01_maze15_MS.002,5,1,341,0.20311850311850307,0.00241220744394664,0.2618008417985338,8.189127399182091e-05,0.21932582520817814,0.0010304559735832873,0.06509277685748273,0.3354431165147447,,,0.017437614455279183,0.8739791078827519,0.023402257680561592,0.8300533787745658,-0.06396051432521635,0.564726564307597,0.010019011776473831,0.9277442970213482,0.0022462733129375856,,,,,,,,,,,
522,i01,i01_maze15_MS.002,5,2,509,0.11345085622254117,0.2212442093573266,-0.006522604513233291,0.9441139796010887,0.022858165430448583,0.805920593160196,0.2325806463393702,0.011262920632498712,,,-0.20939357446301665,0.7580176679995112,-0.5581837928791966,0.42169043845694254,-1.123341749781023,0.1166511307179011,-1.1089012639485434,0.13121179894406862,0.03135539597709802,,,,,,,,,,,
523,i01,i01_maze15_MS.002,5,3,77,-0.1293150205581314,0.28600174124168815,-0.1944687479317875,0.1067035878949425,-0.010445280377919692,0.9316093038744289,-0.052786282914880585,0.6642939206192264,,,-0.00888878038781582,0.9200434104643915,-0.056791856054398605,0.5224345487441391,-0.08415623952156935,0.3398911067462813,-0.06569807862443722,0.46372324091031736,0.02379985704430132,,,,,,,,,,,
524,i01,i01_maze15_MS.002,6,0,628,0.13201330089000535,0.08999036604758512,0.14508664757834427,0.06217209093502287,0.006649133277803649,0.932244146793416,0.0016435912403014346,0.9832327400352685,,,-0.03657476672030421,0.9561105358654656,-0.29951075495819435,0.655873820754813,0.08633254039201159,0.8977887212163014,0.0019199676166908389,0.9977655900651221,0.001453148572444718,,,,,,,,,,,
525,i01,i01_maze15_MS.002,6,1,341,0.0338639603748387,0.6173809506583015,0.29787546972568785,6.940359390054829e-06,0.02589948327256949,0.7024412571352107,0.02006390064407792,0.7672833784445015,,,-0.017171276123886192,0.8731140431616673,0.11476864395827827,0.2867755618574832,0.17609040599117542,0.11071478768429341,0.12753707267824102,0.240345532273759,0.018928820117267375,,,,,,,,,,,
526,i01,i01_maze15_MS.002,6,2,573,0.15556707443499895,0.1130413173425414,0.05070534966855358,0.607471341873639,0.12511922040223927,0.20346291177085407,0.15568111134148868,0.1127742337080995,,,0.39728019912905765,0.4740072260804481,0.2811472895250613,0.6104140080889053,-0.17671132874375303,0.7588290859552924,0.15023597869055527,0.7958956390795268,0.011803607780954128,,,,,,,,,,,
527,i01,i01_maze15_MS.002,6,3,76,0.13200584581658753,0.27959452340326824,-0.02306631222291063,0.850776468403811,0.07964925100474972,0.5153278657893732,-0.14702228717573987,0.22800585445511629,,,-0.14853790683501256,0.19865903198009838,-0.17239203528352828,0.14831291512137854,-0.11094880893407343,0.3444336947127601,-0.17059815915976015,0.14387551503740373,0.08658653802715466,,,,,,,,,,,
